FACS/FAN I.D.,Sample ID,Sample Recovered,Date Collected,Time (GMT),Latitude (deg. N),Longitude (deg. E),Sample Type,Lab ID,Wt. percent in -2.00 phi bin,Wt. percent in -1.00 phi bin,Wt. percent in -0.75 phi bin,Wt. percent in -0.50 phi bin,Wt. percent in -0.25 phi bin,Wt. percent in 0.00 phi bin,Wt. percent in 0.25 phi bin,Wt. percent in 0.50 phi bin,Wt. percent in 0.75 phi bin,Wt. percent in 1.00 phi bin,Wt. percent in 1.25 phi bin,Wt. percent in 1.50 phi bin,Wt. percent in 1.75 phi bin,Wt. percent in 2.00 phi bin,Wt. percent in 2.25 phi bin,Wt. percent in 2.50 phi bin,Wt. percent in 2.75 phi bin,Wt. percent in 3.00 phi bin,Wt. percent in 3.25 phi bin,Wt. percent in 3.50 phi bin,Wt. percent in 3.75 phi bin,Wt. percent in 4.00 phi bin,Wt. percent in 4.25 phi bin,Wt. percent in 4.50 phi bin,Wt. percent in 4.75 phi bin,Wt. percent in 5.00 phi bin,Wt. percent in 5.25 phi bin,Wt. percent in 5.50 phi bin,Wt. percent in 5.75 phi bin,Wt. percent in 6.00 phi bin,Wt. percent in 6.25 phi bin,Wt. percent in 6.50 phi bin,Wt. percent in 6.75 phi bin,Wt. percent in 7.00 phi bin,Wt. percent in 7.25 phi bin,Wt. percent in 7.50 phi bin,Wt. percent in 7.75 phi bin,Wt. percent in 8.00 phi bin,Wt. percent in 8.25 phi bin,Wt. percent in 8.50 phi bin,Wt. percent in 8.75 phi bin,Wt. percent in 9.00 phi bin,Wt. percent in 9.25 phi bin,Wt. percent in 9.50 phi bin,Wt. percent in 9.75 phi bin,Wt. percent in 10.00 phi bin,Wt. percent in 10.25 phi bin,Wt. percent in 10.50 phi bin,Wt. percent in 10.75 phi bin,Wt. percent in 11.00 phi bin,Wt. percent in 11.25 phi bin,Wt. percent in 11.50 phi bin,Wt. percent in 12.00 phi bin,Wt. percent in 13.00 phi bin,Percent Gravel,Percent Sand,Percent Silt,Percent Clay,Percent Mud,D5 Phi, D10 Phi, D16 Phi, D25 Phi, D50 Phi, D75 Phi, D84 Phi, D90 Phi, D95 Phi, F-W Median, F-W Mean, F-W Sorting, F-W Skewness, F-W Kurtosis, Inman Median, Inman Mean, Inman Sorting, Inman Skew 16-84, Inman Skew 05-95, Inman Kurtosis,Moment 1 Mean,Moment 2 Variance,Moment 3 Skewness,Moment 4 Kurtosis,
2015-648-FA,T3_B,yes,7/28/2015,19:12:47,48.153761,-123.566699,Grab, 15-648FA_37,96.11,0.92,0.3,0.24,0.22,0.21,0.19,0.15,0.13,0.12,0.1,0.08,0.07,0.07,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,97.03,2.27,0.59,0.11,0.7,-3.9,-3.79,-3.67,-3.48,-2.96,-2.44,-2.25,-2.13,-2.02,-2.96,-2.96,0.64,0,0.74,-2.96,-2.96,0.71,0,0,0.32,-1.99,0.72,8.64,87.88, 
2015-648-FA,T4_1,yes,7/28/2015,19:18:00,48.152659,-123.562485,Grab, 15-648FA_38,6.41,0.72,0,0.02,0.41,1.47,3.16,5.28,7.77,10.31,11.86,12.14,11.13,9.49,7.26,4.95,2.87,1.42,0.62,0.29,0.17,0.12,0.08,0.07,0.07,0.08,0.08,0.07,0.08,0.09,0.1,0.11,0.12,0.12,0.12,0.12,0.1,0.09,0.08,0.07,0.07,0.06,0.06,0.06,0.05,0.04,0.03,0.02,0.02,0.01,0.01,0,0,0,7.13,90.75,1.52,0.6,2.11,-2.44,0.1,0.44,0.74,1.31,1.86,2.13,2.38,2.73,1.31,1.29,1.2,-0.24,1.89,1.31,1.29,0.84,-0.02,-1.38,2.06,1.25,2.02,0.98,11.23, 
2015-648-FA,T4_0,yes,7/28/2015,19:21:01,48.153078,-123.56291,Grab, 15-648FA_39,3.46,4.03,1.22,1.86,2.9,4.19,5.67,7.29,9.19,11.44,12.71,12.25,9.73,6.15,2.91,1.02,0.37,0.28,0.24,0.15,0.1,0.08,0.07,0.07,0.08,0.09,0.1,0.1,0.1,0.12,0.14,0.16,0.17,0.17,0.16,0.16,0.14,0.13,0.12,0.1,0.09,0.08,0.08,0.07,0.07,0.06,0.05,0.04,0.03,0.02,0.01,0,0,0,7.48,89.74,1.96,0.81,2.77,-0.65,-0.56,-0.09,0.31,0.98,1.48,1.7,1.91,2.25,0.98,0.86,0.89,-0.15,1.02,0.98,0.81,0.89,-0.19,-0.19,0.62,0.94,2.13,2.14,14.09, 
2015-648-FA,T4_A,yes,7/28/2015,19:26:35,48.153495,-123.562529,Grab, 15-648FA_40,84.11,4.84,0.63,0.62,0.65,0.72,0.84,0.97,1.09,1.15,1.06,0.87,0.63,0.42,0.26,0.16,0.11,0.09,0.08,0.06,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,88.95,10.49,0.43,0.13,0.56,-3.88,-3.76,-3.62,-3.41,-2.81,-2.22,-2,-0.58,0.86,-2.81,-2.81,1.12,0.27,1.64,-2.81,-2.81,0.81,0,1.61,1.93,-1.73,1.27,4.12,26.49, 
2015-648-FA,T6_3,yes,7/28/2015,19:58:20,48.151776,-123.557031,Grab, 15-648FA_41,11.33,0.31,0,0,0.08,0.3,0.73,1.29,2.09,3.25,4.56,6.13,8.07,9.96,10.97,10.8,9.37,7.01,4.61,2.66,1.35,0.6,0.23,0.11,0.11,0.13,0.14,0.13,0.14,0.16,0.2,0.24,0.27,0.29,0.28,0.27,0.24,0.22,0.19,0.16,0.14,0.13,0.13,0.12,0.12,0.1,0.09,0.06,0.05,0.04,0.02,0,0,0,11.64,83.84,3.17,1.35,4.52,-3.12,-2.24,0.74,1.3,2.05,2.64,2.92,3.2,3.8,2.05,1.9,1.59,-0.35,2.12,2.05,1.83,1.09,-0.2,-1.56,2.17,1.82,3.76,0.3,6.29, 
2015-648-FA,T6_2,yes,7/28/2015,20:02:52,48.152758,-123.556825,Grab, 15-648FA_42,0,0.13,0,0,0.06,0.64,2.2,4.64,8.11,12.73,16.47,17.33,14.65,9.76,4.95,1.96,0.78,0.49,0.34,0.19,0.09,0.08,0.07,0.07,0.08,0.1,0.11,0.13,0.17,0.21,0.25,0.28,0.29,0.3,0.29,0.28,0.25,0.23,0.19,0.16,0.13,0.12,0.11,0.1,0.1,0.09,0.08,0.07,0.06,0.04,0.02,0.01,0,0,0.13,95.47,3.12,1.28,4.4,0.38,0.59,0.76,0.94,1.33,1.72,1.93,2.16,3.07,1.33,1.34,0.7,0.16,1.42,1.33,1.34,0.59,0.03,0.68,1.29,1.55,1.92,3.69,18.99, 
2015-648-FA,T6_1,yes,7/28/2015,20:09:35,48.153556,-123.557117,Grab, 15-648FA_43,98.79,0.37,0.08,0.06,0.06,0.06,0.06,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16,0.66,0.15,0.02,0.18,-3.9,-3.8,-3.68,-3.49,-2.99,-2.48,-2.3,-2.18,-2.08,-2.99,-2.99,0.62,0,0.74,-2.99,-2.99,0.69,0,0,0.32,-2.09,0.19,16.1,305.32, 
2015-648-FA,T8_1,yes,7/28/2015,20:16:12,48.154187,-123.551335,Grab, 15-648FA_44,98.56,0.73,0.06,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.29,0.52,0.16,0.03,0.19,-3.9,-3.8,-3.68,-3.49,-2.99,-2.48,-2.3,-2.17,-2.07,-2.99,-2.99,0.62,0,0.74,-2.99,-2.99,0.69,0,0,0.32,-2.09,0.2,16.35,312.3, 
2015-648-FA,T8_2,yes,7/28/2015,20:20:13,48.152563,-123.552175,Grab, 15-648FA_45,0.97,0.31,0,0.03,0.29,1,2.51,4.86,8.35,13.05,16.82,17.59,14.69,9.47,4.49,1.51,0.51,0.41,0.35,0.21,0.09,0.05,0.05,0.05,0.06,0.07,0.07,0.08,0.09,0.1,0.13,0.14,0.16,0.16,0.16,0.15,0.13,0.12,0.11,0.09,0.08,0.08,0.07,0.07,0.06,0.05,0.04,0.03,0.02,0.02,0.01,0,0,0,1.28,96.27,1.72,0.73,2.45,0.25,0.5,0.7,0.89,1.28,1.66,1.84,2,2.34,1.28,1.27,0.6,0,1.12,1.28,1.27,0.57,-0.02,0.03,0.83,1.36,1.36,3.44,23.81, 
2015-648-FA,T8_3,yes,7/28/2015,20:22:48,48.151919,-123.552628,Grab, 15-648FA_46,0,0.52,0,0,0,0.09,0.43,0.88,1.8,3.67,6.58,10.51,14.42,16.52,15.38,11.46,6.78,3.41,1.64,0.86,0.48,0.28,0.16,0.12,0.13,0.14,0.15,0.14,0.15,0.18,0.22,0.25,0.27,0.27,0.26,0.25,0.22,0.2,0.17,0.15,0.13,0.12,0.11,0.11,0.1,0.09,0.07,0.05,0.04,0.03,0.02,0,0,0,0.52,95.17,3.1,1.21,4.31,0.86,1.12,1.31,1.51,1.92,2.34,2.56,2.82,3.53,1.92,1.93,0.72,0.11,1.32,1.92,1.94,0.63,0.02,0.44,1.13,2.09,1.64,3.23,17.58, 
2015-648-FA,T8_3 duplicate,yes,7/28/2015,20:22:48,48.151919,-123.552628,Grab, 15-648FA_73,0,0.63,0,0,0,0.01,0.17,0.68,1.78,3.77,6.57,10.12,13.81,15.89,15.04,11.54,7.01,3.67,1.87,1.06,0.62,0.33,0.16,0.12,0.13,0.14,0.14,0.14,0.16,0.2,0.26,0.31,0.34,0.35,0.34,0.33,0.3,0.28,0.25,0.22,0.19,0.18,0.17,0.16,0.15,0.12,0.1,0.08,0.06,0.04,0.02,0.01,0,0,0.63,93.94,3.69,1.74,5.43,0.89,1.13,1.32,1.53,1.95,2.39,2.64,2.95,4.79,1.95,1.97,0.92,0.25,1.84,1.95,1.98,0.66,0.04,1.35,1.95,2.18,2.05,3.04,14.79, 
2015-648-FA,T8_5,yes,7/28/2015,20:24:51,48.15117,-123.552732,Grab, 15-648FA_47,0,0.37,0,0.01,0.19,0.8,1.83,3.16,4.91,7.29,9.69,11.81,13.05,12.96,11.23,8.36,5.16,2.72,1.25,0.54,0.26,0.15,0.11,0.09,0.1,0.12,0.12,0.13,0.14,0.17,0.21,0.25,0.28,0.28,0.28,0.26,0.24,0.21,0.18,0.16,0.14,0.12,0.12,0.11,0.1,0.09,0.08,0.06,0.05,0.03,0.02,0,0,0,0.37,95.37,3,1.27,4.26,0.41,0.7,0.93,1.18,1.7,2.2,2.45,2.71,3.34,1.69,1.69,0.83,0.06,1.17,1.69,1.69,0.76,-0.01,0.24,0.92,1.86,1.9,3.02,15.77, 
2015-648-FA,T8_4,yes,7/28/2015,20:28:14,48.151368,-123.552827,Grab, 15-648FA_48,0,0.09,0,0,0,0.05,0.23,0.5,0.93,1.65,2.61,4.23,6.91,10.28,13.28,14.68,13.84,10.75,6.9,3.67,1.67,0.73,0.36,0.23,0.19,0.18,0.18,0.18,0.2,0.25,0.32,0.38,0.42,0.43,0.43,0.41,0.37,0.34,0.31,0.27,0.24,0.22,0.2,0.18,0.17,0.15,0.13,0.1,0.08,0.06,0.03,0.01,0,0,0.09,92.91,4.87,2.14,7,1.16,1.49,1.72,1.95,2.41,2.88,3.14,3.46,6.19,2.41,2.42,1.12,0.26,2.21,2.41,2.43,0.71,0.02,1.77,2.52,2.65,2.15,2.74,12.36, 
2015-648-FA,T10_5,yes,7/28/2015,20:32:06,48.150565,-123.548159,Grab, 15-648FA_49,0,0,0,0,0,0.02,0.11,0.27,0.61,1.17,1.87,3.22,5.9,9.65,13.41,15.73,15.44,12.45,8.31,4.57,2.06,0.81,0.33,0.19,0.14,0.13,0.12,0.11,0.12,0.14,0.18,0.22,0.25,0.26,0.25,0.24,0.22,0.19,0.17,0.15,0.14,0.13,0.13,0.12,0.12,0.1,0.08,0.06,0.05,0.03,0.02,0,0,0,0,95.59,3.09,1.32,4.41,1.34,1.64,1.84,2.05,2.47,2.9,3.12,3.35,3.81,2.47,2.48,0.7,0.05,1.18,2.47,2.48,0.64,0.01,0.16,0.92,2.61,1.42,3.22,17.86, 
2015-648-FA,T10_4,yes,7/28/2015,20:35:14,48.151077,-123.54804,Grab, 15-648FA_50,0,0.07,0,0,0,0.03,0.21,0.47,1.04,2.12,3.66,5.9,8.99,12.17,14.15,14.15,11.98,8.69,5.4,2.89,1.35,0.58,0.27,0.17,0.15,0.16,0.16,0.16,0.17,0.22,0.28,0.34,0.38,0.39,0.39,0.37,0.34,0.3,0.27,0.24,0.21,0.19,0.18,0.17,0.16,0.14,0.12,0.09,0.07,0.05,0.03,0.01,0,0,0.07,93.77,4.25,1.91,6.16,1.09,1.37,1.58,1.81,2.27,2.75,3.02,3.33,5.63,2.27,2.29,1.05,0.26,1.97,2.27,2.3,0.72,0.04,1.51,2.16,2.5,2.04,2.88,13.41, 
2015-648-FA,T10_3,yes,7/28/2015,20:37:42,48.151613,-123.547579,Grab, 15-648FA_51,0,0.29,0,0,0,0.07,0.42,0.88,1.71,3.31,5.81,9.26,13.03,15.32,14.59,11.19,7.07,4.07,2.31,1.3,0.69,0.36,0.19,0.15,0.17,0.2,0.22,0.23,0.26,0.32,0.41,0.49,0.54,0.56,0.55,0.53,0.48,0.44,0.39,0.33,0.29,0.26,0.23,0.22,0.2,0.18,0.16,0.12,0.1,0.07,0.04,0.01,0,0,0.29,91.38,5.73,2.6,8.33,0.9,1.16,1.36,1.57,2,2.48,2.81,3.38,6.82,2,2.06,1.26,0.37,2.67,2,2.09,0.73,0.12,2.56,3.08,2.37,2.81,2.64,10.56, 
2015-648-FA,T10_2,yes,7/28/2015,20:40:02,48.152207,-123.547202,Grab, 15-648FA_52,0,1.02,0,0,0.06,0.59,1.96,3.88,6.69,10.74,14.54,16.54,15.21,11.22,6.54,3.12,1.45,0.87,0.56,0.31,0.16,0.1,0.08,0.08,0.09,0.11,0.12,0.13,0.15,0.18,0.23,0.26,0.29,0.3,0.3,0.28,0.26,0.23,0.21,0.18,0.15,0.14,0.13,0.12,0.11,0.09,0.08,0.06,0.05,0.04,0.02,0,0,0,1.02,94.52,3.08,1.38,4.46,0.36,0.61,0.8,1,1.42,1.83,2.06,2.33,3.28,1.42,1.42,0.76,0.15,1.43,1.42,1.43,0.63,0.02,0.64,1.32,1.63,2.02,3.34,17.12, 
2015-648-FA,T10_1,yes,7/28/2015,20:44:27,48.153788,-123.545607,Grab, 15-648FA_53,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-3.9,-3.8,-3.68,-3.5,-3,-2.5,-2.32,-2.2,-2.1,-3,-3,0.61,0,0.74,-3,-3,0.68,0,0,0.32,-2.13,0,0,0,
2015-648-FA,T12_1,yes,7/28/2015,20:49:15,48.15417,-123.540432,Grab, 15-648FA_54,17.32,10.17,1.17,1.73,2.69,3.89,5.21,6.54,7.89,9.16,9.45,8.45,6.32,3.91,1.99,0.9,0.44,0.28,0.2,0.15,0.11,0.07,0.04,0.03,0.05,0.06,0.07,0.06,0.07,0.08,0.09,0.11,0.12,0.12,0.12,0.12,0.11,0.1,0.09,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.04,0.03,0.02,0.01,0.01,0,0,0,27.48,70.56,1.33,0.63,1.96,-3.42,-2.85,-2.15,-0.81,0.54,1.25,1.51,1.75,2.13,0.54,-0.03,1.76,-0.45,1.11,0.54,-0.32,1.83,-0.47,-0.65,0.52,0.28,2.89,1.22,8.47, 
2015-648-FA,T12_0,yes,7/28/2015,20:54:38,48.1571,-123.537632,Grab, 15-648FA_55,99.02,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-3.9,-3.8,-3.68,-3.5,-2.99,-2.49,-2.3,-2.18,-2.08,-2.99,-2.99,0.62,0,0.74,-2.99,-2.99,0.69,0,0,0.32,-2.12,0.01,9.96,100.26,
2015-648-FA,T12_2,yes,7/28/2015,21:02:47,48.15133,-123.542169,Grab, 15-648FA_56,1.85,1.96,0,0,0,0.12,0.6,1.31,2.67,5.15,8.55,12.45,15.42,15.88,13.19,8.76,4.52,2.05,0.94,0.5,0.29,0.16,0.1,0.08,0.09,0.1,0.1,0.11,0.12,0.14,0.18,0.21,0.23,0.24,0.24,0.23,0.2,0.18,0.16,0.13,0.12,0.11,0.1,0.1,0.09,0.08,0.07,0.05,0.04,0.03,0.02,0,0,0,3.81,92.55,2.55,1.09,3.64,0.36,0.84,1.08,1.32,1.75,2.17,2.39,2.61,3.14,1.75,1.74,0.75,-0.01,1.32,1.75,1.73,0.65,-0.02,0,1.12,1.81,1.95,2.06,14.51, 
2015-648-FA,T12_3,yes,7/28/2015,21:04:49,48.150288,-123.543364,Grab, 15-648FA_57,26.74,0.46,0,0,0,0.03,0.16,0.37,0.82,1.66,2.67,4.14,6.47,9.12,11.02,11.09,9.05,5.82,3.01,1.35,0.61,0.33,0.19,0.14,0.14,0.15,0.16,0.15,0.17,0.2,0.25,0.29,0.32,0.33,0.32,0.3,0.27,0.24,0.22,0.18,0.16,0.15,0.13,0.12,0.12,0.1,0.09,0.07,0.05,0.04,0.02,0,0,0,27.2,67.73,3.62,1.45,5.07,-3.63,-3.25,-2.8,-2.13,1.94,2.51,2.76,3.03,4.08,1.94,0.63,2.56,-0.57,0.68,1.94,-0.02,2.78,-0.7,-0.61,0.39,1.25,5.78,0.26,3.81, 
2015-648-FA,T12_4,yes,7/28/2015,21:07:23,48.149586,-123.543692,Grab, 15-648FA_58,0,0,0,0,0.02,0.07,0.16,0.21,0.47,1.12,1.61,2.25,3.95,6.85,10.4,13.62,15.28,13.99,10.41,6.32,3.13,1.34,0.57,0.31,0.25,0.26,0.26,0.24,0.25,0.29,0.37,0.45,0.5,0.53,0.52,0.5,0.46,0.42,0.37,0.32,0.29,0.27,0.25,0.24,0.22,0.19,0.16,0.12,0.09,0.06,0.04,0.01,0,0,0,91.18,6.19,2.63,8.82,1.41,1.76,1.98,2.21,2.66,3.12,3.39,3.78,6.78,2.66,2.68,1.16,0.29,2.41,2.66,2.69,0.7,0.04,2.04,2.81,2.93,2.31,2.57,10.84, 
2015-648-FA,T12_5,yes,7/28/2015,21:10:46,48.14919,-123.543945,Grab, 15-648FA_59,0,0,0,0,0,0.04,0.21,0.46,0.93,1.74,2.56,3.88,6.56,10.33,13.89,15.53,14.17,10.24,5.88,2.75,1.18,0.56,0.32,0.21,0.19,0.21,0.23,0.24,0.28,0.36,0.46,0.54,0.59,0.61,0.59,0.56,0.51,0.46,0.41,0.35,0.31,0.27,0.25,0.23,0.22,0.19,0.16,0.13,0.1,0.07,0.04,0.01,0,0,0,90.9,6.37,2.73,9.1,1.17,1.51,1.74,1.97,2.41,2.86,3.15,3.67,6.94,2.41,2.43,1.23,0.31,2.64,2.41,2.44,0.7,0.05,2.35,3.11,2.73,2.62,2.55,10.15, 
2015-648-FA,T12_5 duplicate,yes,7/28/2015,21:10:46,48.14919,-123.543945,Grab, 15-648FA_74,0,0,0,0,0,0.02,0.15,0.34,0.81,1.74,2.64,3.86,6.42,10.32,14.3,16.29,14.96,10.79,6.21,2.91,1.23,0.59,0.35,0.23,0.17,0.16,0.17,0.17,0.19,0.23,0.29,0.35,0.39,0.4,0.4,0.38,0.34,0.31,0.27,0.23,0.2,0.19,0.18,0.17,0.16,0.14,0.12,0.08,0.07,0.05,0.03,0.01,0,0,0,93.59,4.53,1.88,6.41,1.19,1.52,1.75,1.98,2.4,2.82,3.05,3.34,5.71,2.4,2.4,1.01,0.23,2.19,2.4,2.4,0.65,0,1.62,2.47,2.61,1.94,2.95,13.81, 
2015-648-FA,T14_5,yes,7/28/2015,21:14:21,48.147858,-123.539401,Grab, 15-648FA_60,0,0,0,0,0,0,0,0.02,0.2,0.63,0.68,0.75,1.93,4.76,8.88,13.19,16.04,15.43,12.16,7.76,4.08,1.85,0.82,0.46,0.36,0.33,0.31,0.3,0.33,0.42,0.54,0.63,0.69,0.71,0.69,0.66,0.6,0.55,0.49,0.42,0.37,0.33,0.29,0.27,0.25,0.21,0.19,0.15,0.12,0.08,0.05,0.01,0,0,0,88.36,8.41,3.23,11.64,1.81,2.04,2.21,2.4,2.8,3.26,3.59,4.75,7.27,2.8,2.87,1.17,0.39,2.6,2.8,2.9,0.69,0.15,2.52,2.95,3.19,2.53,2.45,9.27, 
2015-648-FA,T14_4,yes,7/28/2015,21:18:10,48.148432,-123.538757,Grab, 15-648FA_61,0,0,0,0,0,0.01,0.07,0.28,0.83,1.66,2.52,4.24,7.99,13,16.71,16.99,13.38,8.1,3.91,1.66,0.77,0.41,0.21,0.12,0.13,0.16,0.17,0.18,0.21,0.28,0.38,0.46,0.51,0.53,0.52,0.5,0.45,0.4,0.35,0.3,0.26,0.22,0.2,0.18,0.17,0.15,0.13,0.11,0.09,0.06,0.03,0.01,0,0,0,92.55,5.19,2.26,7.45,1.22,1.52,1.71,1.91,2.29,2.7,2.94,3.29,6.58,2.29,2.32,1.12,0.33,2.78,2.29,2.33,0.61,0.06,2.62,3.36,2.59,2.27,2.9,12.3, 
2015-648-FA,T14_3,yes,7/28/2015,21:21:47,48.149009,-123.538486,Grab, 15-648FA_62,0,0,0,0,0,0.27,0.97,1.7,2.59,4.02,6.23,9.5,13.27,15.9,15.34,11.76,6.76,3,1.16,0.59,0.42,0.26,0.11,0.08,0.13,0.18,0.19,0.19,0.21,0.25,0.33,0.39,0.43,0.43,0.42,0.39,0.35,0.32,0.28,0.24,0.21,0.19,0.17,0.16,0.15,0.13,0.11,0.09,0.07,0.05,0.03,0.01,0,0,0,93.75,4.39,1.86,6.25,0.71,1.02,1.26,1.49,1.94,2.36,2.59,2.89,5.92,1.94,1.93,1.12,0.25,2.47,1.94,1.92,0.67,-0.02,2.07,2.92,2.18,2.25,2.97,13.38, 
2015-648-FA,T14_2,yes,7/28/2015,21:27:54,48.149902,-123.537328,Grab, 15-648FA_63,99.53,0.21,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.74,0.17,0.07,0.02,0.08,-3.9,-3.8,-3.68,-3.5,-3,-2.49,-2.31,-2.19,-2.09,-3,-3,0.62,0,0.74,-3,-3,0.68,0,0,0.32,-2.11,0.09,25.7,750.89, 
2015-648-FA,T14_1,yes,7/28/2015,21:32:33,48.151314,-123.535591,Grab, 15-648FA_64,94.58,3.14,0.14,0.12,0.1,0.09,0.09,0.08,0.08,0.09,0.11,0.14,0.17,0.19,0.17,0.14,0.1,0.07,0.05,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,97.73,1.99,0.22,0.07,0.29,-3.89,-3.79,-3.66,-3.47,-2.94,-2.41,-2.22,-2.1,-0.62,-2.94,-2.94,0.86,0.21,1.27,-2.94,-2.94,0.72,0,0.96,1.28,-2,0.51,8.81,100.51, 
2015-648-FA,T15_5,yes,7/28/2015,21:41:01,48.146518,-123.536563,Grab, 15-648FA_65,21.39,0,0,0,0,0.05,0.3,0.63,1.1,1.71,2.24,3,4.63,7.2,9.87,11.46,11.03,8.56,5.47,2.87,1.3,0.6,0.33,0.21,0.17,0.17,0.17,0.18,0.2,0.24,0.3,0.36,0.4,0.41,0.4,0.39,0.35,0.32,0.29,0.25,0.22,0.2,0.19,0.17,0.16,0.14,0.12,0.09,0.07,0.05,0.03,0.01,0,0,21.39,72.02,4.59,2,6.59,-3.53,-3.07,-2.5,0.98,2.2,2.76,3.04,3.37,5.94,2.2,0.91,2.82,-0.46,2.18,2.2,0.27,2.77,-0.7,-0.36,0.71,1.67,5.89,0.21,4.09, 
2015-648-FA,T15_4,yes,7/28/2015,21:45:43,48.146904,-123.536079,Grab, 15-648FA_66,0,0,0,0,0,0.18,0.72,1.55,2.81,4.76,7.2,10.18,13.1,14.79,14.13,11.12,6.92,3.54,1.65,0.83,0.5,0.3,0.17,0.14,0.15,0.15,0.15,0.16,0.18,0.22,0.29,0.34,0.37,0.39,0.38,0.37,0.33,0.3,0.27,0.22,0.19,0.16,0.14,0.12,0.11,0.1,0.1,0.08,0.07,0.05,0.03,0.01,0,0,0,94.26,4.1,1.64,5.74,0.74,1,1.22,1.45,1.92,2.38,2.62,2.93,5.21,1.92,1.92,1.03,0.24,1.98,1.92,1.92,0.7,0,1.5,2.18,2.15,2.1,3.01,14.07, 
2015-648-FA,T15_2,yes,7/28/2015,21:53:38,48.149048,-123.533361,Grab, 15-648FA_67,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-3.9,-3.8,-3.68,-3.5,-3,-2.5,-2.32,-2.2,-2.1,-3,-3,0.61,0,0.74,-3,-3,0.68,0,0,0.32,-2.13,0,0,0, 
2015-648-FA,T16_5,yes,7/28/2015,21:58:16,48.145343,-123.534327,Grab, 15-648FA_68,0,0,0,0,0,0.05,0.32,0.7,1.34,2.47,3.64,5.12,7.6,10.85,13.72,14.75,13,9.19,5.25,2.52,1.12,0.53,0.28,0.17,0.16,0.18,0.2,0.21,0.24,0.31,0.4,0.47,0.51,0.53,0.51,0.49,0.44,0.39,0.35,0.29,0.26,0.23,0.22,0.2,0.19,0.16,0.14,0.11,0.09,0.06,0.03,0.01,0,0,0,92.17,5.49,2.34,7.83,1.01,1.33,1.59,1.85,2.33,2.79,3.06,3.45,6.6,2.33,2.32,1.21,0.26,2.44,2.33,2.32,0.73,0,2.02,2.81,2.59,2.43,2.63,11.06, 
2015-648-FA,T17_5,yes,7/28/2015,22:07:17,48.143037,-123.531537,Grab, 15-648FA_69,0,0,0,0,0,0,0,0.06,0.47,1.4,2.19,3.29,5.74,9.58,13.67,16.09,15.35,11.55,7,3.59,1.7,0.82,0.41,0.24,0.22,0.23,0.23,0.23,0.26,0.32,0.39,0.44,0.47,0.47,0.45,0.43,0.38,0.34,0.3,0.25,0.22,0.19,0.18,0.16,0.15,0.13,0.12,0.09,0.07,0.05,0.03,0.01,0,0,0,92.51,5.52,1.97,7.49,1.33,1.63,1.84,2.05,2.47,2.91,3.16,3.5,6.22,2.47,2.49,1.07,0.29,2.34,2.47,2.5,0.66,0.05,1.98,2.7,2.72,2.02,2.84,12.58, 
