FACS/FAN I.D.,Sample ID,Sample Recovered,Date Collected,Time (GMT),Latitude (deg. N),Longitude (deg. E),Sample Type,Lab ID,Wt. percent in -2.00 phi bin,Wt. percent in -1.00 phi bin,Wt. percent in -0.75 phi bin,Wt. percent in -0.50 phi bin,Wt. percent in -0.25 phi bin,Wt. percent in 0.00 phi bin,Wt. percent in 0.25 phi bin,Wt. percent in 0.50 phi bin,Wt. percent in 0.75 phi bin,Wt. percent in 1.00 phi bin,Wt. percent in 1.25 phi bin,Wt. percent in 1.50 phi bin,Wt. percent in 1.75 phi bin,Wt. percent in 2.00 phi bin,Wt. percent in 2.25 phi bin,Wt. percent in 2.50 phi bin,Wt. percent in 2.75 phi bin,Wt. percent in 3.00 phi bin,Wt. percent in 3.25 phi bin,Wt. percent in 3.50 phi bin,Wt. percent in 3.75 phi bin,Wt. percent in 4.00 phi bin,Wt. percent in 4.25 phi bin,Wt. percent in 4.50 phi bin,Wt. percent in 4.75 phi bin,Wt. percent in 5.00 phi bin,Wt. percent in 5.25 phi bin,Wt. percent in 5.50 phi bin,Wt. percent in 5.75 phi bin,Wt. percent in 6.00 phi bin,Wt. percent in 6.25 phi bin,Wt. percent in 6.50 phi bin,Wt. percent in 6.75 phi bin,Wt. percent in 7.00 phi bin,Wt. percent in 7.25 phi bin,Wt. percent in 7.50 phi bin,Wt. percent in 7.75 phi bin,Wt. percent in 8.00 phi bin,Wt. percent in 8.25 phi bin,Wt. percent in 8.50 phi bin,Wt. percent in 8.75 phi bin,Wt. percent in 9.00 phi bin,Wt. percent in 9.25 phi bin,Wt. percent in 9.50 phi bin,Wt. percent in 9.75 phi bin,Wt. percent in 10.00 phi bin,Wt. percent in 10.25 phi bin,Wt. percent in 10.50 phi bin,Wt. percent in 10.75 phi bin,Wt. percent in 11.00 phi bin,Wt. percent in 11.25 phi bin,Wt. percent in 11.50 phi bin,Wt. percent in 12.00 phi bin,Wt. percent in 13.00 phi bin,Percent Gravel,Percent Sand,Percent Silt,Percent Clay,Percent Mud,D5 Phi, D10 Phi, D16 Phi, D25 Phi, D50 Phi, D75 Phi, D84 Phi, D90 Phi, D95 Phi, F-W Median, F-W Mean, F-W Sorting, F-W Skewness, F-W Kurtosis, Inman Median, Inman Mean, Inman Sorting, Inman Skew 16-84, Inman Skew 05-95, Inman Kurtosis,Moment 1 Mean,Moment 2 Variance,Moment 3 Skewness,Moment 4 Kurtosis,
W-07-13_PS,T12_5 duplicate,yes,9/19/2013,17:26:32,48.149417,-123.543947,grab, W0713PS_OS_44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.50,0.51,0.24,1.05,2.67,4.57,7.38,11.34,14.38,15.24,13.33,9.55,5.49,2.58,1.15,0.66,0.49,0.42,0.38,0.36,0.39,0.48,0.55,0.60,0.61,0.59,0.57,0.51,0.46,0.41,0.35,0.31,0.27,0.25,0.24,0.24,0.22,0.21,0.17,0.12,0.07,0.04,0.01,0.00,0.00,0.00,86.30,10.80,2.90,13.70,2.00,2.27,2.48,2.69,3.13,3.60,3.89,4.49,7.02,3.13,3.16,1.11,0.32,2.27,3.13,3.18,0.71,0.08,1.95,2.54,3.42,2.15,2.46,10.08, 
W-07-13_PS,T13_1,yes,9/19/2013,21:50:47,48.153208,-123.536808,grab, W0713PS_OS_45,98.01,0.52,0.00,0.00,0.00,0.01,0.02,0.03,0.04,0.07,0.10,0.12,0.14,0.15,0.14,0.13,0.10,0.07,0.05,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.53,1.24,0.18,0.06,0.24,-3.90,-3.80,-3.67,-3.49,-2.98,-2.47,-2.29,-2.16,-2.06,-2.98,-2.98,0.63,0.00,0.74,-2.98,-2.98,0.69,0.00,0.00,0.32,-2.29,0.45,10.31,128.79, 
W-07-13_PS,T13_2,yes,9/19/2013,21:44:40,48.150687,-123.539979,grab, W0713PS_OS_46,90.66,3.79,0.14,0.13,0.11,0.10,0.09,0.08,0.09,0.11,0.13,0.18,0.29,0.44,0.57,0.62,0.56,0.43,0.29,0.19,0.12,0.07,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,94.44,4.77,0.59,0.21,0.79,-3.89,-3.78,-3.65,-3.45,-2.90,-2.35,-2.15,-2.01,0.20,-2.90,-2.90,0.99,0.26,1.52,-2.90,-2.90,0.75,0.00,1.40,1.72,-2.05,1.61,4.91,30.91, 
W-07-13_PS,T13_3,yes,9/19/2013,21:40:02,48.149431,-123.541218,grab, W0713PS_OS_47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.11,0.10,0.25,0.42,0.48,0.54,0.76,1.13,1.58,2.08,2.69,3.40,4.20,5.02,5.53,5.64,5.39,4.97,4.61,4.44,4.50,4.50,4.39,4.15,3.83,3.49,3.07,2.71,2.38,2.01,1.75,1.55,1.39,1.27,1.19,1.06,1.02,0.84,0.67,0.47,0.27,0.06,0.00,0.00,0.00,13.63,70.44,15.94,86.37,3.19,3.73,4.15,4.60,5.81,7.27,7.99,8.72,9.62,5.81,5.98,1.94,0.16,0.99,5.81,6.07,1.92,0.14,0.31,0.67,6.01,3.72,0.35,2.74, 
W-07-13_PS,T13_4,yes,9/19/2013,21:37:22,48.149054,-123.541522,grab, W0713PS_OS_48,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.10,0.30,0.21,0.07,0.34,1.03,2.07,3.53,5.53,7.48,9.03,9.88,9.68,8.40,6.41,4.46,3.05,2.20,1.73,1.45,1.31,1.30,1.46,1.62,1.73,1.76,1.71,1.64,1.48,1.34,1.19,1.00,0.86,0.75,0.67,0.60,0.56,0.50,0.47,0.38,0.30,0.20,0.11,0.03,0.00,0.00,0.00,57.71,34.67,7.62,42.29,2.32,2.62,2.85,3.13,3.77,5.17,6.69,7.58,8.63,3.77,4.44,1.91,0.53,1.27,3.77,4.77,1.92,0.52,0.89,0.64,4.43,3.87,1.22,3.86, 
W-07-13_PS,T13_5,yes,9/19/2013,21:34:58,48.148476,-123.541963,grab, W0713PS_OS_49,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.15,0.45,0.91,1.04,1.26,2.45,4.75,8.05,11.98,15.42,15.92,13.36,8.95,4.87,2.25,1.01,0.54,0.37,0.29,0.26,0.25,0.25,0.28,0.33,0.37,0.40,0.40,0.39,0.37,0.34,0.31,0.28,0.24,0.22,0.21,0.19,0.18,0.17,0.14,0.11,0.08,0.06,0.04,0.02,0.01,0.00,0.00,0.00,91.86,6.19,1.95,8.14,1.64,1.96,2.17,2.39,2.81,3.24,3.48,3.79,5.89,2.81,2.82,0.97,0.24,2.05,2.81,2.82,0.65,0.03,1.46,2.25,3.01,1.77,2.72,12.82, 
W-07-13_PS,T14_3,yes,9/19/2013,21:58:30,48.143848,-123.532183,grab, W0713PS_OS_50,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.18,0.76,1.74,2.94,4.93,8.33,12.24,14.98,15.07,12.33,8.30,4.75,2.46,1.27,0.68,0.38,0.26,0.23,0.25,0.28,0.29,0.31,0.36,0.45,0.52,0.57,0.58,0.56,0.54,0.48,0.44,0.39,0.33,0.29,0.26,0.23,0.21,0.19,0.16,0.14,0.11,0.08,0.06,0.03,0.01,0.00,0.00,0.00,91.00,6.50,2.49,9.00,1.21,1.48,1.68,1.89,2.32,2.79,3.11,3.68,6.79,2.32,2.37,1.20,0.36,2.53,2.32,2.39,0.72,0.11,2.35,2.90,2.66,2.51,2.62,10.47, 
W-07-13_PS,T15_3,yes,9/19/2013,22:04:35,48.136889,-123.524175,grab, W0713PS_OS_51,0.83,0.65,0.00,0.00,0.00,0.08,0.36,0.52,1.00,2.11,3.62,5.98,9.89,13.82,15.84,15.07,11.71,7.46,4.14,2.18,1.13,0.55,0.25,0.14,0.11,0.10,0.09,0.09,0.09,0.10,0.12,0.14,0.15,0.16,0.16,0.16,0.14,0.13,0.12,0.10,0.10,0.10,0.10,0.10,0.10,0.08,0.06,0.04,0.03,0.02,0.01,0.00,0.00,0.00,1.48,95.44,2.12,0.96,3.08,0.96,1.29,1.53,1.75,2.18,2.61,2.83,3.06,3.47,2.18,2.18,0.71,0.01,1.19,2.18,2.18,0.65,0.00,0.05,0.92,2.24,1.46,2.08,17.31, 
W-07-13_PS,TW1_1,yes,9/19/2013,20:40:41,48.141224,-123.579319,grab, W0713PS_OS_52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.26,0.22,0.09,0.24,0.68,1.56,3.22,5.60,7.37,7.54,6.32,4.72,3.58,3.10,3.09,3.21,3.26,3.21,3.07,2.98,2.99,3.13,3.19,3.15,3.01,2.79,2.56,2.24,1.99,1.74,1.47,1.28,1.13,1.01,0.93,0.87,0.78,0.74,0.61,0.48,0.33,0.18,0.04,0.00,0.00,0.00,41.47,46.94,11.59,58.53,2.42,2.68,2.90,3.19,4.69,6.69,7.48,8.23,9.24,4.69,5.02,2.18,0.28,0.80,4.69,5.19,2.29,0.22,0.50,0.49,5.08,4.83,0.59,2.47, 
W-07-13_PS,TW1_2,yes,9/19/2013,20:43:04,48.140671,-123.578618,grab, W0713PS_OS_53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.16,0.57,0.51,0.26,0.51,1.47,3.58,7.24,11.64,13.87,12.51,8.70,4.98,2.80,1.98,1.79,1.73,1.71,1.66,1.57,1.49,1.48,1.55,1.60,1.60,1.53,1.42,1.31,1.16,1.04,0.91,0.78,0.69,0.63,0.58,0.54,0.52,0.48,0.46,0.37,0.29,0.19,0.10,0.02,0.00,0.00,0.00,68.81,24.63,6.56,31.19,2.14,2.38,2.55,2.74,3.21,4.85,6.29,7.26,8.46,3.21,4.01,1.89,0.65,1.22,3.21,4.42,1.87,0.65,1.12,0.69,4.02,4.08,1.39,4.20, 
W-07-13_PS,TW1_3,yes,9/19/2013,20:46:30,48.140232,-123.578051,grab, W0713PS_OS_54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.73,0.67,0.37,1.56,5.20,11.01,17.24,20.59,17.91,11.61,5.57,2.16,0.91,0.51,0.30,0.20,0.17,0.16,0.15,0.14,0.15,0.17,0.19,0.21,0.21,0.21,0.20,0.18,0.17,0.15,0.13,0.11,0.10,0.09,0.08,0.08,0.07,0.07,0.06,0.05,0.03,0.02,0.00,0.00,0.00,0.00,95.63,3.32,1.05,4.37,1.88,2.04,2.19,2.34,2.67,3.00,3.18,3.38,3.82,2.67,2.68,0.54,0.12,1.22,2.67,2.69,0.50,0.04,0.37,0.96,2.79,1.06,3.80,23.15, 
W-07-13_PS,TW1_4,yes,9/19/2013,20:49:33,48.139888,-123.577619,grab, W0713PS_OS_55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.38,1.01,0.95,0.71,1.89,5.46,11.20,17.49,20.83,18.18,11.61,5.21,1.68,0.56,0.34,0.22,0.11,0.07,0.07,0.07,0.06,0.06,0.07,0.09,0.11,0.11,0.11,0.10,0.09,0.08,0.08,0.07,0.07,0.08,0.09,0.10,0.12,0.11,0.11,0.08,0.05,0.02,0.01,0.00,0.00,0.00,0.00,97.22,1.77,1.00,2.78,1.75,1.99,2.15,2.31,2.64,2.96,3.12,3.26,3.50,2.64,2.64,0.51,-0.01,1.10,2.64,2.64,0.49,0.00,-0.02,0.80,2.70,0.93,4.20,30.18, 
W-07-13_PS,TW1_5,yes,9/19/2013,20:53:36,48.139616,-123.577507,grab, W0713PS_OS_56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,2.08,8.28,16.84,23.48,22.59,15.37,7.19,2.14,0.53,0.39,0.15,0.02,0.02,0.03,0.04,0.03,0.02,0.03,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.00,0.00,0.00,0.00,98.61,1.07,0.31,1.39,2.16,2.25,2.36,2.48,2.74,3.03,3.17,3.29,3.47,2.74,2.76,0.40,0.08,0.98,2.74,2.76,0.41,0.05,0.17,0.60,2.79,0.38,5.27,53.46, 
W-07-13_PS,TW2_1,yes,9/19/2013,20:17:12,48.143458,-123.574998,grab, W0713PS_OS_57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.12,0.29,0.64,1.24,1.86,2.45,2.95,3.35,3.68,4.00,4.53,5.03,5.30,5.22,4.90,4.60,4.45,4.50,4.45,4.30,4.06,3.72,3.39,2.97,2.64,2.31,1.95,1.70,1.50,1.34,1.22,1.14,1.01,0.96,0.79,0.63,0.45,0.25,0.06,0.00,0.00,0.00,16.61,68.06,15.33,83.39,3.09,3.53,3.96,4.49,5.74,7.21,7.93,8.66,9.57,5.74,5.88,1.97,0.14,0.98,5.74,5.95,1.99,0.10,0.30,0.63,5.94,3.73,0.42,2.62, 
W-07-13_PS,TW2_2,yes,9/19/2013,20:14:14,48.143016,-123.574288,grab, W0713PS_OS_58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.30,0.90,2.04,3.85,5.53,6.36,6.08,4.95,3.61,2.66,2.34,2.47,2.81,3.13,3.34,3.48,3.66,3.94,4.07,4.02,3.83,3.54,3.25,2.86,2.55,2.22,1.87,1.62,1.40,1.24,1.12,1.04,0.93,0.89,0.74,0.60,0.42,0.24,0.06,0.00,0.00,0.00,33.66,51.95,14.39,66.34,2.64,2.89,3.14,3.50,5.47,7.11,7.84,8.55,9.48,5.47,5.48,2.21,0.09,0.78,5.47,5.49,2.35,0.01,0.25,0.46,5.53,4.77,0.38,2.23, 
W-07-13_PS,TW2_3,yes,9/19/2013,20:11:02,48.142704,-123.573961,grab, W0713PS_OS_59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.39,1.31,2.69,4.94,8.14,10.89,11.98,11.10,8.91,6.38,4.49,3.42,2.80,2.28,1.83,1.48,1.27,1.20,1.22,1.25,1.26,1.23,1.17,1.10,0.98,0.89,0.79,0.68,0.59,0.53,0.47,0.44,0.41,0.37,0.35,0.29,0.23,0.15,0.09,0.02,0.00,0.00,0.00,66.74,27.86,5.40,33.26,2.29,2.53,2.72,2.93,3.47,4.53,5.69,6.91,8.13,3.47,3.96,1.63,0.54,1.50,3.47,4.20,1.49,0.49,1.17,0.96,4.07,3.22,1.61,5.19, 
W-07-13_PS,TW2_4,yes,9/19/2013,20:08:09,48.142430,-123.573563,grab, W0713PS_OS_60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.23,0.33,0.46,0.93,1.79,3.37,6.21,10.29,13.75,15.08,13.52,9.97,5.94,3.00,1.46,0.85,0.62,0.53,0.49,0.49,0.53,0.65,0.77,0.84,0.86,0.85,0.82,0.75,0.68,0.61,0.51,0.44,0.38,0.34,0.31,0.29,0.26,0.25,0.20,0.15,0.10,0.06,0.01,0.00,0.00,0.00,81.89,14.20,3.91,18.11,2.11,2.39,2.58,2.78,3.21,3.73,4.17,6.06,7.62,3.21,3.32,1.23,0.40,2.38,3.21,3.38,0.80,0.20,2.07,2.45,3.63,2.62,2.15,7.71, 
W-07-13_PS,TW2_5,yes,9/19/2013,20:05:13,48.142129,-123.573263,grab, W0713PS_OS_61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.30,0.81,1.12,1.72,3.91,8.00,12.84,16.49,17.06,13.89,8.99,4.74,2.14,0.94,0.48,0.29,0.22,0.20,0.20,0.21,0.22,0.25,0.31,0.37,0.41,0.42,0.41,0.39,0.35,0.32,0.28,0.24,0.22,0.20,0.19,0.18,0.17,0.14,0.11,0.08,0.06,0.04,0.02,0.01,0.00,0.00,0.00,93.00,5.04,1.96,7.00,1.59,1.84,2.00,2.19,2.57,2.98,3.22,3.51,5.93,2.57,2.60,0.96,0.30,2.26,2.57,2.61,0.61,0.06,1.96,2.58,2.81,1.81,3.03,14.01, 
W-07-13_PS,TW3_1,yes,9/19/2013,19:39:42,48.146167,-123.571936,grab, W0713PS_OS_62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.37,0.69,1.22,1.92,2.70,3.39,3.91,4.21,4.44,4.71,4.88,4.88,4.72,4.46,4.27,4.24,4.38,4.42,4.32,4.09,3.75,3.41,2.97,2.61,2.27,1.91,1.66,1.45,1.29,1.17,1.09,0.97,0.92,0.76,0.61,0.42,0.24,0.06,0.00,0.00,0.00,18.65,66.55,14.81,81.35,3.06,3.47,3.85,4.36,5.69,7.17,7.88,8.60,9.51,5.69,5.81,1.99,0.14,0.94,5.69,5.87,2.02,0.09,0.29,0.60,5.87,3.80,0.42,2.58, 
W-07-13_PS,TW3_2,yes,9/19/2013,19:47:42,48.146129,-123.571360,grab, W0713PS_OS_63,0.00,3.21,0.00,0.08,0.28,0.97,3.43,4.57,6.67,9.87,12.36,13.10,12.55,10.15,6.74,3.96,2.28,1.37,1.16,1.09,0.80,0.71,0.61,0.40,0.28,0.24,0.22,0.21,0.19,0.17,0.18,0.20,0.21,0.20,0.20,0.19,0.17,0.15,0.12,0.09,0.08,0.07,0.07,0.08,0.08,0.07,0.06,0.04,0.03,0.02,0.01,0.00,0.00,0.00,3.21,92.13,3.81,0.85,4.66,0.07,0.37,0.64,0.91,1.42,1.95,2.25,2.73,3.88,1.42,1.44,0.98,0.16,1.51,1.42,1.45,0.80,0.04,0.69,1.37,1.58,1.98,2.35,12.90, 
W-07-13_PS,TW3_3,yes,9/19/2013,19:51:55,48.145576,-123.570935,grab, W0713PS_OS_64,0.00,0.00,0.00,0.00,0.00,0.09,0.60,1.34,2.74,5.11,7.50,9.58,11.25,11.81,10.88,9.06,7.03,5.29,3.98,2.95,2.07,1.33,0.80,0.50,0.36,0.30,0.27,0.26,0.26,0.28,0.32,0.35,0.37,0.37,0.36,0.33,0.30,0.27,0.24,0.20,0.18,0.17,0.16,0.16,0.15,0.13,0.10,0.07,0.05,0.04,0.02,0.00,0.00,0.00,0.00,92.63,5.69,1.68,7.37,0.77,1.01,1.21,1.46,2.00,2.68,3.11,3.59,5.39,2.00,2.11,1.17,0.32,1.55,2.00,2.16,0.95,0.17,1.14,1.44,2.31,2.27,2.48,11.02, 
W-07-13_PS,TW3_4,yes,9/19/2013,19:56:03,48.145371,-123.570432,grab, W0713PS_OS_65,20.76,2.38,0.00,0.11,0.89,1.50,3.30,4.49,6.15,8.16,9.44,9.44,8.91,7.54,5.51,3.72,2.34,1.36,0.77,0.42,0.24,0.15,0.10,0.08,0.07,0.07,0.08,0.09,0.09,0.09,0.11,0.13,0.14,0.15,0.15,0.14,0.13,0.12,0.10,0.08,0.07,0.06,0.06,0.07,0.08,0.07,0.04,0.02,0.02,0.01,0.01,0.00,0.00,0.00,23.14,74.45,1.73,0.68,2.41,-3.52,-3.04,-2.46,-0.09,1.06,1.74,2.04,2.34,2.81,1.06,0.22,2.08,-0.51,1.42,1.06,-0.21,2.25,-0.57,-0.63,0.41,0.66,3.85,0.40,5.31, 
W-07-13_PS,TW3_5,yes,9/19/2013,19:58:59,48.145081,-123.569919,grab, W0713PS_OS_66,3.62,4.38,3.00,2.68,3.53,4.78,6.77,8.38,9.77,10.87,10.77,9.22,7.20,4.90,2.89,1.53,0.88,0.61,0.45,0.34,0.28,0.20,0.11,0.09,0.10,0.09,0.10,0.11,0.11,0.11,0.13,0.16,0.17,0.17,0.16,0.16,0.15,0.14,0.12,0.11,0.09,0.08,0.08,0.08,0.08,0.08,0.06,0.04,0.02,0.01,0.00,0.00,0.00,0.00,8.00,89.06,2.08,0.86,2.94,-0.63,-0.83,-0.33,0.12,0.83,1.43,1.72,2.01,2.70,0.83,0.74,1.02,0.00,1.05,0.83,0.69,1.02,-0.13,0.20,0.63,0.85,2.42,1.93,12.03, 
W-07-13_PS,L156M50,yes,9/16/2013,13:38:16,48.148429,-123.563734,surface, W0713PS_IS_01,0.00,0.00,0.00,0.01,0.31,1.37,3.27,4.81,6.57,8.90,10.67,11.41,11.22,10.11,8.18,6.03,4.04,2.47,1.43,0.82,0.51,0.43,0.47,0.51,0.52,0.51,0.49,0.44,0.39,0.35,0.34,0.33,0.33,0.32,0.30,0.28,0.25,0.22,0.20,0.17,0.15,0.14,0.13,0.13,0.13,0.11,0.09,0.06,0.05,0.03,0.02,0.00,0.00,0.00,0.00,92.55,6.04,1.41,7.45,0.25,0.51,0.74,0.99,1.56,2.19,2.57,3.11,5.23,1.56,1.62,1.21,0.29,1.70,1.56,1.65,0.91,0.10,1.29,1.72,1.86,2.44,2.50,11.05,
W-07-13_PS,L156M100,yes,9/16/2013,13:43:46,48.148792,-123.564129,surface, W0713PS_IS_02,0.70,1.81,0.96,1.41,2.32,3.51,4.91,6.13,7.13,7.83,7.86,7.69,7.84,8.14,8.10,7.38,5.75,3.67,1.88,0.81,0.35,0.20,0.15,0.11,0.10,0.11,0.12,0.12,0.12,0.14,0.17,0.20,0.22,0.23,0.22,0.21,0.19,0.17,0.15,0.13,0.12,0.11,0.10,0.10,0.09,0.07,0.06,0.04,0.03,0.02,0.01,0.00,0.00,0.00,2.51,93.88,2.59,1.02,3.61,-0.48,-0.04,0.27,0.62,1.43,2.21,2.51,2.78,3.25,1.43,1.40,1.13,-0.03,0.96,1.43,1.39,1.12,-0.03,-0.04,0.66,1.51,2.35,1.84,10.50,
W-07-13_PS,L156M150,yes,9/16/2013,13:59:50,48.149137,-123.564540,surface, W0713PS_IS_03,3.51,3.21,0.48,0.60,0.73,0.89,1.12,1.36,1.65,2.01,2.39,2.85,3.43,4.15,4.91,5.64,6.26,6.47,6.24,5.65,4.91,4.16,3.42,2.74,2.20,1.82,1.53,1.28,1.09,1.00,1.00,1.03,1.04,1.02,0.98,0.93,0.84,0.77,0.69,0.60,0.53,0.47,0.42,0.38,0.35,0.31,0.29,0.24,0.19,0.13,0.08,0.02,0.00,0.00,6.71,65.90,22.68,4.71,27.38,-0.67,0.14,1.05,1.80,2.94,4.17,5.20,6.57,7.90,2.94,3.06,2.34,0.12,1.48,2.94,3.12,2.07,0.09,0.33,1.07,3.10,6.21,0.38,3.72,
W-07-13_PS,L156-3M55,yes,9/16/2013,14:18:17,48.149844,-123.565306,surface, W0713PS_IS_04,10.78,11.28,6.54,5.33,6.05,6.09,6.55,6.27,6.17,6.21,6.03,5.32,4.60,3.49,2.33,1.52,1.00,0.63,0.41,0.33,0.23,0.17,0.11,0.09,0.09,0.08,0.10,0.11,0.10,0.09,0.11,0.14,0.16,0.16,0.15,0.15,0.14,0.13,0.12,0.10,0.08,0.07,0.07,0.08,0.08,0.07,0.05,0.02,0.02,0.01,0.01,0.00,0.00,0.00,22.06,75.26,1.91,0.78,2.68,-3.07,-2.14,-0.67,-0.89,0.15,1.16,1.58,1.95,2.61,0.15,0.35,1.42,0.07,1.14,0.15,0.45,1.12,0.27,-0.34,1.53,0.26,3.12,1.60,8.99,
W-07-13_PS,L162M30,yes,9/16/2013,14:48:04,48.148636,-123.561364,surface, W0713PS_IS_05,0.00,0.00,0.00,0.02,0.56,1.76,4.16,6.86,10.23,13.84,15.69,15.01,12.08,8.05,4.36,1.99,0.89,0.46,0.25,0.15,0.08,0.07,0.07,0.08,0.08,0.09,0.11,0.12,0.13,0.15,0.18,0.21,0.22,0.23,0.23,0.22,0.20,0.18,0.15,0.13,0.11,0.10,0.10,0.10,0.09,0.08,0.06,0.03,0.03,0.02,0.01,0.00,0.00,0.00,0.00,96.51,2.48,1.02,3.49,0.19,0.40,0.58,0.78,1.21,1.64,1.87,2.10,2.61,1.20,1.22,0.69,0.09,1.15,1.20,1.22,0.65,0.02,0.30,0.87,1.39,1.68,3.75,20.81,
W-07-13_PS,L162M105,yes,9/16/2013,15:02:52,48.149226,-123.561835,surface, W0713PS_IS_06,0.00,0.52,0.85,1.22,2.51,4.03,5.54,6.35,7.13,8.28,9.28,9.92,10.21,9.53,7.78,5.56,3.48,1.97,1.02,0.51,0.27,0.16,0.11,0.10,0.10,0.11,0.13,0.14,0.15,0.16,0.19,0.22,0.24,0.24,0.24,0.23,0.21,0.19,0.17,0.14,0.12,0.11,0.11,0.10,0.10,0.08,0.06,0.04,0.03,0.02,0.01,0.00,0.00,0.00,0.52,95.60,2.77,1.11,3.88,-0.26,0.05,0.31,0.65,1.36,1.99,2.29,2.59,3.20,1.36,1.32,1.02,0.00,1.05,1.36,1.30,0.99,-0.07,0.11,0.75,1.48,2.18,2.50,13.01,
W-07-13_PS,L162M195,yes,9/16/2013,15:13:01,48.149927,-123.562436,surface, W0713PS_IS_07,2.45,2.04,0.43,0.76,1.46,2.29,3.11,3.57,4.12,5.10,5.99,6.85,7.94,8.79,9.04,8.56,7.34,5.58,3.79,2.31,1.26,0.64,0.35,0.24,0.21,0.20,0.20,0.20,0.22,0.25,0.31,0.37,0.40,0.41,0.40,0.38,0.35,0.31,0.27,0.23,0.20,0.18,0.17,0.16,0.15,0.13,0.10,0.07,0.06,0.04,0.02,0.01,0.00,0.00,4.49,88.91,4.80,1.80,6.60,-0.72,0.05,0.49,0.99,1.87,2.59,2.94,3.33,5.72,1.87,1.76,1.59,0.04,1.65,1.87,1.71,1.22,-0.12,0.52,1.64,1.92,3.44,1.30,7.47,
W-07-13_PS,L164M90,yes,9/16/2013,15:59:38,48.149302,-123.561111,surface, W0713PS_IS_08,0.00,0.00,0.00,0.00,0.08,0.62,2.18,3.92,6.14,9.01,11.51,13.14,13.43,12.09,9.34,6.20,3.60,1.98,1.06,0.55,0.29,0.17,0.12,0.10,0.10,0.12,0.14,0.16,0.17,0.20,0.24,0.28,0.30,0.31,0.31,0.29,0.26,0.24,0.21,0.18,0.15,0.14,0.13,0.12,0.11,0.09,0.08,0.05,0.04,0.03,0.02,0.00,0.00,0.00,0.00,95.33,3.33,1.35,4.67,0.41,0.65,0.85,1.07,1.57,2.08,2.35,2.66,3.61,1.57,1.59,0.86,0.16,1.31,1.57,1.60,0.75,0.04,0.59,1.13,1.79,2.00,3.13,15.38,
W-07-13_PS,L164M150,yes,9/16/2013,16:16:26,48.149771,-123.561485,surface, W0713PS_IS_09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.34,0.99,1.21,1.54,3.27,6.03,9.16,12.21,13.99,13.09,10.09,6.66,3.87,2.12,1.18,0.72,0.54,0.48,0.45,0.43,0.44,0.52,0.66,0.80,0.89,0.93,0.92,0.89,0.82,0.74,0.66,0.56,0.48,0.40,0.34,0.30,0.27,0.23,0.22,0.18,0.14,0.10,0.06,0.01,0.00,0.00,0.00,84.65,11.40,3.94,15.35,1.59,1.88,2.08,2.31,2.77,3.36,3.92,6.22,7.65,2.77,2.92,1.38,0.43,2.36,2.77,3.00,0.92,0.25,2.01,2.30,3.26,3.17,2.02,6.90,
