Survey_Date,Longitude,Latitude,X,Y,Ellip_Ht_m,Ortho_Ht_m
01/27/2015,-123.563840,48.146150,296865.460,131035.780,-18.840,1.270
01/27/2015,-123.563854,48.146166,296864.550,131037.660,-18.810,1.300
01/27/2015,-123.563865,48.146183,296863.780,131039.590,-18.780,1.330
01/27/2015,-123.563876,48.146200,296863.010,131041.480,-18.730,1.380
01/27/2015,-123.563886,48.146216,296862.350,131043.290,-18.820,1.290
01/27/2015,-123.563897,48.146233,296861.570,131045.190,-18.740,1.370
01/27/2015,-123.563909,48.146251,296860.790,131047.210,-18.790,1.320
01/27/2015,-123.563919,48.146269,296860.080,131049.210,-18.760,1.350
01/27/2015,-123.563932,48.146287,296859.220,131051.290,-18.660,1.450
01/27/2015,-123.563942,48.146305,296858.560,131053.330,-18.730,1.380
01/27/2015,-123.563953,48.146324,296857.790,131055.480,-18.720,1.390
01/27/2015,-123.563963,48.146343,296857.080,131057.610,-18.690,1.420
01/27/2015,-123.563974,48.146363,296856.360,131059.800,-18.720,1.390
01/27/2015,-123.563984,48.146382,296855.670,131061.990,-18.700,1.410
01/27/2015,-123.563993,48.146401,296855.080,131064.100,-18.680,1.430
01/27/2015,-123.564004,48.146421,296854.370,131066.370,-18.670,1.440
01/27/2015,-123.564014,48.146441,296853.710,131068.560,-18.710,1.400
01/27/2015,-123.564024,48.146460,296853.050,131070.720,-18.650,1.460
01/27/2015,-123.564034,48.146478,296852.380,131072.830,-18.650,1.460
01/27/2015,-123.564045,48.146497,296851.650,131074.900,-18.680,1.430
01/27/2015,-123.564056,48.146515,296850.890,131076.920,-18.650,1.460
01/27/2015,-123.564066,48.146532,296850.220,131078.880,-18.630,1.480
01/27/2015,-123.564076,48.146550,296849.510,131080.880,-18.640,1.470
01/27/2015,-123.564084,48.146567,296848.970,131082.800,-18.640,1.470
01/27/2015,-123.564094,48.146586,296848.320,131084.900,-18.660,1.450
01/27/2015,-123.564103,48.146605,296847.700,131087.050,-18.690,1.420
01/27/2015,-123.564112,48.146624,296847.150,131089.260,-18.640,1.470
01/27/2015,-123.564120,48.146644,296846.620,131091.500,-18.660,1.450
01/27/2015,-123.564127,48.146664,296846.180,131093.730,-18.620,1.490
01/27/2015,-123.564134,48.146686,296845.740,131096.110,-18.620,1.490
01/27/2015,-123.564140,48.146706,296845.400,131098.420,-18.630,1.480
01/27/2015,-123.564146,48.146727,296845.040,131100.750,-18.600,1.510
01/27/2015,-123.564151,48.146748,296844.760,131103.080,-18.590,1.520
01/27/2015,-123.564154,48.146768,296844.570,131105.370,-18.640,1.470
01/27/2015,-123.564159,48.146811,296844.400,131110.160,-18.800,1.310
01/27/2015,-123.564157,48.146833,296844.610,131112.510,-18.960,1.150
01/27/2015,-123.564154,48.146856,296844.940,131115.080,-19.430,0.680
01/27/2015,-123.564144,48.146919,296845.950,131122.100,-19.600,0.510
01/27/2015,-123.564141,48.146938,296846.210,131124.210,-19.370,0.740
01/27/2015,-123.564140,48.146956,296846.380,131126.170,-18.780,1.330
01/27/2015,-123.564136,48.146974,296846.770,131128.200,-18.790,1.320
01/27/2015,-123.564130,48.146993,296847.230,131130.240,-18.800,1.310
01/27/2015,-123.564126,48.147010,296847.590,131132.170,-19.310,0.800
01/27/2015,-123.564124,48.147027,296847.850,131133.990,-19.840,0.270
01/27/2015,-123.564122,48.147042,296848.030,131135.730,-19.830,0.280
01/27/2015,-123.564123,48.147058,296848.060,131137.460,-19.750,0.360
01/27/2015,-123.564124,48.147074,296848.000,131139.190,-19.810,0.300
01/27/2015,-123.564125,48.147089,296847.990,131140.900,-19.760,0.350
01/27/2015,-123.564128,48.147103,296847.840,131142.520,-19.760,0.350
01/27/2015,-123.564133,48.147118,296847.520,131144.140,-19.580,0.530
01/27/2015,-123.564138,48.147133,296847.220,131145.800,-19.440,0.670
01/27/2015,-123.564143,48.147148,296846.930,131147.490,-19.410,0.700
01/27/2015,-123.564149,48.147164,296846.540,131149.260,-19.410,0.700
01/27/2015,-123.564154,48.147180,296846.210,131151.100,-19.400,0.710
01/27/2015,-123.564161,48.147197,296845.730,131153.020,-19.410,0.700
01/27/2015,-123.564168,48.147215,296845.270,131154.980,-19.430,0.680
01/27/2015,-123.564175,48.147232,296844.860,131156.940,-19.480,0.630
01/27/2015,-123.564182,48.147249,296844.410,131158.890,-19.530,0.580
01/27/2015,-123.564188,48.147267,296843.990,131160.820,-19.640,0.470
01/27/2015,-123.564195,48.147284,296843.560,131162.730,-19.660,0.450
01/27/2015,-123.564205,48.147301,296842.930,131164.660,-19.690,0.420
01/27/2015,-123.564214,48.147318,296842.280,131166.540,-19.770,0.340
01/27/2015,-123.564225,48.147334,296841.510,131168.370,-19.830,0.280
01/27/2015,-123.564236,48.147351,296840.770,131170.300,-19.670,0.440
01/27/2015,-123.564249,48.147368,296839.870,131172.270,-19.810,0.300
01/27/2015,-123.564262,48.147386,296838.980,131174.320,-19.780,0.330
01/27/2015,-123.564275,48.147405,296838.130,131176.430,-19.770,0.340
01/27/2015,-123.564289,48.147423,296837.150,131178.480,-19.810,0.300
01/27/2015,-123.564302,48.147442,296836.230,131180.560,-19.760,0.350
01/27/2015,-123.564315,48.147460,296835.310,131182.620,-19.840,0.270
01/27/2015,-123.564330,48.147478,296834.290,131184.670,-19.810,0.300
01/27/2015,-123.564344,48.147496,296833.330,131186.700,-19.630,0.480
01/27/2015,-123.564358,48.147514,296832.390,131188.700,-19.760,0.350
01/27/2015,-123.564371,48.147531,296831.450,131190.680,-19.740,0.370
01/27/2015,-123.564384,48.147548,296830.530,131192.650,-19.650,0.460
01/27/2015,-123.564399,48.147566,296829.480,131194.670,-19.580,0.530
01/27/2015,-123.564414,48.147584,296828.500,131196.680,-19.610,0.500
01/27/2015,-123.564427,48.147602,296827.570,131198.670,-19.570,0.540
01/27/2015,-123.564440,48.147619,296826.660,131200.670,-19.590,0.520
01/27/2015,-123.564454,48.147637,296825.710,131202.650,-19.630,0.480
01/27/2015,-123.564467,48.147654,296824.790,131204.620,-19.700,0.410
01/27/2015,-123.564480,48.147671,296823.900,131206.540,-19.760,0.350
01/27/2015,-123.564493,48.147688,296823.030,131208.430,-19.650,0.460
01/27/2015,-123.564506,48.147705,296822.130,131210.350,-19.670,0.440
01/27/2015,-123.564518,48.147722,296821.260,131212.250,-19.700,0.410
01/27/2015,-123.564531,48.147738,296820.400,131214.140,-19.590,0.520
01/27/2015,-123.564555,48.147772,296818.730,131217.890,-19.660,0.450
01/27/2015,-123.564584,48.147807,296816.730,131221.860,-19.600,0.510
01/27/2015,-123.564597,48.147824,296815.840,131223.820,-19.590,0.520
01/27/2015,-123.564609,48.147841,296814.950,131225.700,-19.550,0.560
01/27/2015,-123.564623,48.147857,296813.990,131227.570,-19.470,0.640
01/27/2015,-123.564637,48.147874,296813.050,131229.450,-19.430,0.680
01/27/2015,-123.564648,48.147891,296812.280,131231.360,-19.500,0.610
01/27/2015,-123.564662,48.147909,296811.330,131233.400,-19.490,0.620
01/27/2015,-123.564676,48.147927,296810.370,131235.430,-19.460,0.650
01/27/2015,-123.564688,48.147945,296809.520,131237.470,-19.470,0.640
01/27/2015,-123.564699,48.147962,296808.770,131239.420,-19.430,0.680
01/27/2015,-123.564710,48.147979,296808.010,131241.400,-19.430,0.680
01/27/2015,-123.564724,48.147999,296807.070,131243.580,-19.430,0.680
01/27/2015,-123.564736,48.148018,296806.200,131245.700,-19.450,0.660
01/27/2015,-123.564748,48.148036,296805.420,131247.760,-19.420,0.690
