FACS/FAN I.D.,Sample ID,Sample Recovered,Date Collected,Time (GMT),Latitude (deg. N),Longitude (deg. E),Sample Type,Lab ID,Wt. percent in -2.00 phi bin,Wt. percent in -1.00 phi bin,Wt. percent in -0.75 phi bin,Wt. percent in -0.50 phi bin,Wt. percent in -0.25 phi bin,Wt. percent in 0.00 phi bin,Wt. percent in 0.25 phi bin,Wt. percent in 0.50 phi bin,Wt. percent in 0.75 phi bin,Wt. percent in 1.00 phi bin,Wt. percent in 1.25 phi bin,Wt. percent in 1.50 phi bin,Wt. percent in 1.75 phi bin,Wt. percent in 2.00 phi bin,Wt. percent in 2.25 phi bin,Wt. percent in 2.50 phi bin,Wt. percent in 2.75 phi bin,Wt. percent in 3.00 phi bin,Wt. percent in 3.25 phi bin,Wt. percent in 3.50 phi bin,Wt. percent in 3.75 phi bin,Wt. percent in 4.00 phi bin,Wt. percent in 4.25 phi bin,Wt. percent in 4.50 phi bin,Wt. percent in 4.75 phi bin,Wt. percent in 5.00 phi bin,Wt. percent in 5.25 phi bin,Wt. percent in 5.50 phi bin,Wt. percent in 5.75 phi bin,Wt. percent in 6.00 phi bin,Wt. percent in 6.25 phi bin,Wt. percent in 6.50 phi bin,Wt. percent in 6.75 phi bin,Wt. percent in 7.00 phi bin,Wt. percent in 7.25 phi bin,Wt. percent in 7.50 phi bin,Wt. percent in 7.75 phi bin,Wt. percent in 8.00 phi bin,Wt. percent in 8.25 phi bin,Wt. percent in 8.50 phi bin,Wt. percent in 8.75 phi bin,Wt. percent in 9.00 phi bin,Wt. percent in 9.25 phi bin,Wt. percent in 9.50 phi bin,Wt. percent in 9.75 phi bin,Wt. percent in 10.00 phi bin,Wt. percent in 10.25 phi bin,Wt. percent in 10.50 phi bin,Wt. percent in 10.75 phi bin,Wt. percent in 11.00 phi bin,Wt. percent in 11.25 phi bin,Wt. percent in 11.50 phi bin,Wt. percent in 12.00 phi bin,Wt. percent in 13.00 phi bin,Percent Gravel,Percent Sand,Percent Silt,Percent Clay,Percent Mud,D5 Phi, D10 Phi, D16 Phi, D25 Phi, D50 Phi, D75 Phi, D84 Phi, D90 Phi, D95 Phi, F-W Median, F-W Mean, F-W Sorting, F-W Skewness, F-W Kurtosis, Inman Median, Inman Mean, Inman Sorting, Inman Skew 16-84, Inman Skew 05-95, Inman Kurtosis,Moment 1 Mean,Moment 2 Variance,Moment 3 Skewness,Moment 4 Kurtosis
2016-653-FA,T4_1,Yes,7/20/2016,12:54:23,48.152816,-123.561912,grab, 16-653FA_36,1.614652,1.036883,0,0.008013,0.352975,1.440521,3.453434,6.305855,10.016865,14.309808,16.694776,15.931586,12.211036,7.47926,3.596532,1.4596,0.639171,0.372055,0.209877,0.104939,0.055708,0.043705,0.041638,0.045636,0.050316,0.05498,0.067062,0.080457,0.091043,0.099361,0.120642,0.146838,0.167921,0.179137,0.178778,0.171757,0.154905,0.139206,0.122678,0.106078,0.095743,0.088541,0.084471,0.081625,0.076945,0.064758,0.051923,0.036537,0.029114,0.0204,0.011487,0.002773,0,0,2.651535,94.685716,1.789677,0.873073,2.662749,0.058,0.352,0.554,0.766,1.178,1.579,1.77,1.97,2.339,1.177948,1.167356,0.649584,-0.003893,1.15044,1.177948,1.16206,0.608031,-0.026129,0.034402,0.875521,1.260452,1.627722,3.107608,20.849162
2016-653-FA,T4_0,Yes,7/20/2016,13:01:02,48.153356,-123.562493,grab, 16-653FA_37,1.25037,0.555714,0,0,0.058307,1.049524,3.653898,7.2009,11.661377,16.617462,18.949738,16.908997,11.369843,5.597461,1.914409,0.592787,0.378995,0.272099,0.116614,0.055392,0.051504,0.045674,0.025268,0.013711,0.025739,0.038232,0.043295,0.051999,0.061112,0.067374,0.076944,0.092377,0.107034,0.114367,0.114375,0.109794,0.097986,0.086955,0.076209,0.065455,0.061038,0.05867,0.059324,0.059112,0.056866,0.046838,0.034393,0.020176,0.015579,0.010974,0.006271,0.00147,0,0,1.806084,96.494979,1.126563,0.572374,1.698937,0.206,0.394,0.558,0.743,1.112,1.458,1.633,1.781,2.015,1.111696,1.100934,0.542714,-0.015452,1.036489,1.111696,1.095553,0.537281,-0.030045,-0.001446,0.683372,1.158304,1.133357,3.64649,29.373604
2016-653-FA,T4_A,Yes,7/20/2016,13:06:46,48.153797,-123.562551,grab, 16-653FA_38,91.945296,1.497894,0.390244,0.433667,0.459044,0.451713,0.434794,0.401522,0.364302,0.340617,0.312984,0.281968,0.261102,0.24362,0.228964,0.213333,0.197444,0.176621,0.147079,0.126737,0.106068,0.080767,0.064129,0.057233,0.052826,0.049607,0.047608,0.045807,0.043838,0.041889,0.042229,0.04346,0.04416,0.043113,0.040448,0.037266,0.032481,0.028339,0.024416,0.020514,0.018421,0.017218,0.016735,0.016748,0.016754,0.015236,0.013776,0.010768,0.008731,0.006158,0.003493,0.000818,0,0,93.443191,5.652591,0.714432,0.189786,0.904219,-1.121,-1.123,-1.134,-1.165,-1.353,-1.688,-1.845,-1.961,-0.099,-1.352745,-1.443906,-0.023034,0.918536,-0.800645,-1.352745,-1.489486,-0.355956,0.384151,-2.087052,-2.436452,-1.860493,1.264291,5.716439,41.883713
2016-653-FA,T6_1,No,7/20/2016,13:38:12,48.153707,-123.556991,grab,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-653-FA,T6_2,Yes,7/20/2016,13:44:26,48.152666,-123.556894,grab, 16-653FA_39,0,1.052152,0,0.072915,0.748595,2.21662,4.43324,7.262347,10.499779,13.805265,15.555228,14.971907,12.055302,7.913722,4.102691,1.643021,0.573599,0.311105,0.213884,0.136108,0.06343,0.035969,0.045177,0.059626,0.061017,0.060295,0.068575,0.079434,0.088096,0.095151,0.110445,0.128611,0.14306,0.149439,0.147622,0.141622,0.127426,0.115681,0.102584,0.088769,0.080279,0.073478,0.069508,0.065621,0.061311,0.051126,0.040877,0.028442,0.022643,0.015884,0.009125,0.002197,0,0,1.052152,96.614727,1.621277,0.711843,2.33312,0.068,0.312,0.506,0.725,1.165,1.591,1.791,1.981,2.294,1.165261,1.154056,0.658456,-0.005932,1.053135,1.165261,1.148454,0.642321,-0.026167,0.024784,0.732895,1.259863,1.329123,3.769503,24.806313
2016-653-FA,T6_3,Yes,7/20/2016,13:48:48,48.151716,-123.556888,grab, 16-653FA_40,0,0,0,0,0,0.008366,0.112795,0.441782,1.146754,2.199512,3.195872,4.530619,6.955722,10.433582,13.723451,15.227391,13.911443,10.24559,6.100504,2.979192,1.312421,0.645574,0.377843,0.249813,0.198371,0.194227,0.203341,0.212899,0.226367,0.253002,0.307061,0.365625,0.407457,0.422459,0.413601,0.393802,0.354398,0.320191,0.283111,0.243504,0.217757,0.198296,0.183835,0.170615,0.157448,0.134039,0.112713,0.083296,0.065941,0.046337,0.026139,0.005941,0,0,0,93.170571,4.900457,1.928972,6.829429,1.097,1.421,1.671,1.917,2.375,2.825,3.074,3.394,5.916,2.375153,2.373287,1.080999,0.232823,2.17365,2.375153,2.372353,0.701714,-0.00399,1.612587,2.433693,2.592061,2.044187,2.797294,12.764353
2016-653-FA,T8_4,Yes,7/20/2016,13:53:53,48.151541,-123.552469,grab, 16-653FA_41,0,0,0,0,0,0.004755,0.076451,0.242406,0.680601,1.547668,2.638495,4.381953,7.477289,11.37443,14.45112,15.010519,12.959392,9.41659,5.944254,3.379804,1.823054,0.96834,0.530116,0.331898,0.266033,0.253436,0.259933,0.269062,0.278434,0.298149,0.34662,0.397402,0.432568,0.443115,0.430665,0.407405,0.364466,0.326279,0.286753,0.245253,0.218328,0.201246,0.187815,0.177103,0.167002,0.142956,0.119969,0.088279,0.069642,0.048957,0.027581,0.006413,0,0,0,92.377121,5.635582,1.987297,7.622879,1.237,1.518,1.724,1.937,2.374,2.859,3.155,3.554,6.1,2.37358,2.417434,1.094569,0.312266,2.160823,2.37358,2.439362,0.715411,0.09195,1.81022,2.398952,2.645655,2.088759,2.773895,12.291613
2016-653-FA,T8_3,Yes,7/20/2016,13:58:37,48.152039,-123.552274,grab, 16-653FA_42,0,0,0,0,0.003171,0.043234,0.230583,0.595673,1.518006,4.131282,8.925491,14.891832,19.215267,19.215267,14.603603,8.11845,2.987974,0.93194,0.499701,0.09607,0.025188,0.046377,0.051975,0.056772,0.067967,0.08116,0.096353,0.114744,0.134335,0.156724,0.193506,0.233086,0.263472,0.276665,0.274666,0.264671,0.240283,0.216295,0.189108,0.157923,0.134734,0.115544,0.100751,0.090756,0.084759,0.076763,0.073964,0.06237,0.050775,0.035583,0.02039,0.004798,0,0,0,96.07911,2.722674,1.198216,3.92089,0.949,1.126,1.262,1.427,1.756,2.107,2.269,2.452,2.885,1.756212,1.762207,0.544972,0.091947,1.166689,1.756212,1.765205,0.503346,0.017867,0.319253,0.922905,1.942924,1.508656,4.044892,22.341906
2016-653-FA,TW1_B duplicate,Yes,7/20/2016,9:45:30,48.144623,-123.583476,grab, 16-653FA_43,0,0,0,0,0.010367,0.136307,0.312929,0.282212,0.251495,0.426198,0.554826,0.527948,0.61242,0.808284,0.890105,0.861486,1.013849,1.597256,2.659382,3.872808,4.694108,4.880419,4.715862,4.531196,4.222442,3.898855,3.653764,3.451944,3.261451,3.156769,3.319369,3.570102,3.747521,3.771191,3.641304,3.454843,3.114632,2.823105,2.507524,2.144219,1.878666,1.670838,1.503804,1.377756,1.3002,1.172617,1.126045,0.938623,0.758324,0.527805,0.296902,0.069925,0,0,0,24.392401,58.334349,17.273249,75.607599,2.306,3.177,3.569,4.033,5.588,7.371,8.126,8.862,9.73,5.587509,5.760855,2.2643,0.115061,0.911567,5.587509,5.847529,2.278808,0.114103,0.188994,0.62899,5.753903,5.079729,0.143233,2.522914
2016-653-FA,TW3_B duplicate,Yes,7/20/2016,11:32:02,48.147224,-123.57408,grab, 16-653FA_44,0,0,0,0,0,0,0,0.003121,0.123371,0.62411,0.885365,1.052278,2.06827,4.339739,7.076321,9.234625,10.261514,10.115188,9.089775,7.632059,5.994069,4.408247,3.078015,2.158722,1.622504,1.334201,1.173575,1.072435,0.985651,0.948917,1.021755,1.126247,1.201105,1.224365,1.19328,1.133287,1.023872,0.927472,0.826537,0.711026,0.636071,0.575001,0.530405,0.497203,0.469747,0.414773,0.377254,0.30109,0.241617,0.167484,0.096098,0.02224,0,0,0,72.908051,21.225405,5.866545,27.091949,1.77,2.04,2.246,2.491,3.118,4.167,5.665,7.031,8.266,3.11785,3.676042,1.838999,0.537383,1.587679,3.11785,3.955139,1.709578,0.489763,1.1114,0.899821,3.753938,3.958575,1.518851,4.785322
2016-653-FA,T8_2,Yes,7/20/2016,14:06:22,48.152875,-123.551657,grab, 16-653FA_45,0,0.412797,0.001269,0.370797,2.615096,6.606046,11.319074,15.514938,17.564081,16.295564,12.0997,7.386672,3.747004,1.688103,0.770868,0.380555,0.195156,0.126852,0.117094,0.126852,0.097676,0.053703,0.044103,0.045283,0.043438,0.051489,0.067457,0.079887,0.084814,0.09481,0.118936,0.145034,0.163094,0.16958,0.167229,0.159774,0.143882,0.130728,0.115615,0.09912,0.089679,0.081811,0.076884,0.071774,0.067457,0.057082,0.047508,0.034085,0.027122,0.019064,0.01081,0.002555,0,0,0.412797,97.0771,1.709538,0.800565,2.510103,-0.161,0,0.151,0.318,0.692,1.089,1.289,1.493,1.904,0.692477,0.711075,0.597197,0.111229,1.097229,0.692477,0.720373,0.568889,0.049036,0.314624,0.814206,0.86137,1.471947,4.442153,28.00665
2016-653-FA,T8_1,Yes,7/20/2016,14:14:15,48.154272,-123.551209,grab, 16-653FA_46,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-1.121,-1.123,-1.131,-1.156,-1.313,-1.594,-1.726,-1.823,-1.909,-1.3125,-1.389567,-0.268068,0.451429,0.737705,-1.3125,-1.4281,-0.2975,0.388571,0.680672,0.323529,-2.125,0,0,0
2016-653-FA,T10_1,Yes,7/20/2016,14:20:02,48.153735,-123.545876,grab, 16-653FA_47,72.170554,6.036828,0.580847,0.578772,0.620261,0.732282,0.904461,1.045524,1.147172,1.288235,1.493606,1.786104,2.115942,2.261153,2.095197,1.615999,1.045524,0.601591,0.32154,0.161807,0.080904,0.045638,0.029046,0.019018,0.032199,0.043211,0.041528,0.048579,0.060598,0.065878,0.06746,0.071991,0.077784,0.079475,0.077587,0.074223,0.066648,0.059385,0.051591,0.043576,0.038399,0.035003,0.032666,0.031073,0.029393,0.025526,0.022098,0.016595,0.013393,0.009491,0.005378,0.001266,0,0,78.207381,20.52256,0.914611,0.355448,1.270059,-1.121,-1.127,-1.146,-1.202,-1.518,-0.674,0.787,1.694,2.271,-1.518376,-0.626007,0.997316,1.309486,2.635794,-1.518376,-0.179823,0.966615,1.384785,2.165767,0.754811,-1.233584,3.076952,2.380662,9.964645
2016-653-FA,T10_2,Yes,7/20/2016,14:24:40,48.15218,-123.546795,grab, 16-653FA_48,0,0.13153,0,0,0.01167,0.544597,2.285363,4.940274,8.810803,13.712177,16.92141,17.115909,13.906676,9.102551,4.823574,2.217288,1.040569,0.583497,0.340373,0.175049,0.08169,0.039126,0.023612,0.04153,0.06435,0.073795,0.080688,0.090406,0.101042,0.116338,0.147848,0.182494,0.208519,0.220788,0.219357,0.211304,0.192009,0.1742,0.153108,0.131595,0.11742,0.106784,0.100917,0.09593,0.091565,0.077623,0.064872,0.046645,0.036972,0.025932,0.014892,0.003338,0,0,0.13153,96.652595,2.148282,1.067592,3.215874,0.381,0.574,0.736,0.916,1.291,1.69,1.903,2.127,2.609,1.290969,1.309788,0.629329,0.115966,1.179484,1.290969,1.319197,0.583501,0.048377,0.350438,0.909181,1.47495,1.570478,4.037198,23.29115
2016-653-FA,T10_3,Yes,7/20/2016,14:28:50,48.151728,-123.547295,grab, 16-653FA_49,1.685988,0.067437,0,0,0.004326,0.192259,0.730586,1.509236,3.114602,6.277269,10.670395,15.092361,17.399474,16.149788,11.823952,6.661787,2.883891,1.192008,0.576778,0.307615,0.163914,0.09591,0.074385,0.076146,0.085888,0.093229,0.100016,0.108381,0.115446,0.125666,0.151321,0.180266,0.202764,0.213396,0.212023,0.202898,0.183691,0.167023,0.150632,0.133696,0.124719,0.120271,0.117879,0.113904,0.106013,0.085352,0.060841,0.035144,0.027147,0.018921,0.0109,0.002468,0,0,1.753425,94.84615,2.292538,1.107887,3.400425,0.586,0.883,1.07,1.265,1.66,2.044,2.235,2.446,2.9,1.659895,1.65479,0.641877,0.029235,1.216554,1.659895,1.652237,0.582519,-0.013148,0.14225,0.986264,1.761777,1.701497,2.721349,18.132993
2016-653-FA,T10_4,Yes,7/20/2016,14:32:53,48.15111,-123.548164,grab, 16-653FA_50,0,0,0,0,0.004635,0.260726,0.91737,1.631952,2.6652,4.403374,6.479527,8.71984,10.91187,12.360349,12.360349,11.008436,8.903314,6.605061,4.374405,2.492805,1.198748,0.533095,0.251348,0.156714,0.131268,0.125775,0.126952,0.129672,0.131615,0.141822,0.172819,0.209861,0.2382,0.249422,0.245848,0.234199,0.210073,0.187251,0.164956,0.142172,0.129684,0.122512,0.119065,0.117072,0.111994,0.0946,0.07678,0.053829,0.042659,0.029793,0.016928,0.004063,0,0,0,95.831055,2.942839,1.226106,4.168945,0.715,1.005,1.239,1.498,2.035,2.592,2.876,3.156,3.684,2.035033,2.050027,0.859187,0.069171,1.112405,2.035033,2.057524,0.818667,0.027473,0.201042,0.813336,2.190538,1.706136,2.827781,15.146275
2016-653-FA,T10_5,Yes,7/20/2016,14:37:26,48.150621,-123.548315,grab, 16-653FA_51,0,0.136017,0,0,0,0,0.000254,0.029186,0.282446,0.866168,1.092125,1.308667,2.523185,4.98988,8.332159,11.956883,15.06379,15.722831,13.55969,9.45077,5.301564,2.351217,0.888766,0.416041,0.306209,0.261984,0.226281,0.204875,0.200416,0.215802,0.261737,0.31508,0.353261,0.366789,0.36,0.342013,0.30626,0.275607,0.243878,0.20937,0.187755,0.171353,0.160649,0.151879,0.143901,0.124972,0.108743,0.083095,0.066673,0.046728,0.026783,0.006268,0,0,0.136017,92.830816,5.30112,1.732047,7.033167,1.651,1.957,2.161,2.376,2.808,3.234,3.465,3.72,5.175,2.807746,2.811029,0.859981,0.175535,1.683311,2.807746,2.812671,0.651955,0.007553,0.928514,1.702969,2.975619,1.639873,2.791969,14.129479
2016-653-FA,T12_5,Yes,7/20/2016,14:44:22,48.149279,-123.543995,grab, 16-653FA_52,0,0,0,0,0,0.016346,0.071152,0.144227,0.490372,1.259584,1.778802,2.336481,4.009516,6.999827,10.768964,14.326569,16.345749,14.9997,10.96617,6.349586,2.966571,1.233776,0.551291,0.312421,0.214384,0.177639,0.16022,0.153925,0.151305,0.157849,0.185041,0.216381,0.240348,0.248608,0.242876,0.229187,0.204672,0.183396,0.163134,0.142954,0.135051,0.133049,0.13348,0.133459,0.128179,0.107175,0.082798,0.05425,0.042617,0.029794,0.016971,0.004149,0,0,0,95.063393,3.629546,1.307062,4.936607,1.393,1.745,1.971,2.195,2.626,3.033,3.238,3.465,3.986,2.626006,2.611699,0.709792,0.00752,1.268559,2.626006,2.604546,0.633669,-0.033865,0.10008,1.046426,2.737086,1.378299,3.064891,17.196746
2016-653-FA,T12_4,Yes,7/20/2016,14:49:07,48.149639,-123.543453,grab, 16-653FA_53,0,0,0,0,0,0.010243,0.045629,0.158305,0.595973,1.35025,1.946223,2.942615,5.643115,9.963917,14.526832,16.94797,15.64428,11.267607,6.360145,2.961478,1.288754,0.665345,0.422362,0.282531,0.236731,0.235896,0.245685,0.250685,0.255741,0.281,0.342389,0.406762,0.453098,0.47064,0.461689,0.438559,0.39428,0.353668,0.311247,0.265709,0.235899,0.215353,0.201896,0.189941,0.17924,0.153944,0.130778,0.096595,0.077316,0.054053,0.030789,0.006842,0,0,0,92.31868,5.531717,2.149603,7.68132,1.338,1.654,1.851,2.048,2.445,2.865,3.113,3.467,6.332,2.444529,2.469541,1.072235,0.308109,2.502505,2.444529,2.482047,0.631212,0.059438,2.202446,2.955685,2.712961,2.090009,2.873087,12.627309
2016-653-FA,T12_3,Yes,7/20/2016,14:52:09,48.150127,-123.542936,grab, 16-653FA_54,0,0.241981,0,0,0,0.015034,0.112757,0.319478,0.761108,1.522217,2.593407,4.688804,8.447365,12.87307,15.785954,15.598026,12.40325,8.212542,4.789752,2.678716,1.535256,0.908682,0.546625,0.363935,0.276675,0.235458,0.216932,0.211609,0.212373,0.225044,0.264038,0.308852,0.34319,0.3568,0.351429,0.334866,0.301595,0.27178,0.239846,0.205887,0.185468,0.170063,0.159538,0.151433,0.142345,0.121891,0.104304,0.076299,0.06111,0.043068,0.024444,0.005704,0,0,0.241981,93.245418,4.821202,1.6914,6.512602,1.208,1.491,1.688,1.887,2.295,2.743,3.021,3.399,5.102,2.294601,2.334659,0.92327,0.266093,1.865171,2.294601,2.354689,0.666423,0.090165,1.291521,1.921855,2.530528,1.876134,2.894355,14.020879
2016-653-FA,T12_2,Yes,7/20/2016,14:58:09,48.151402,-123.542027,grab, 16-653FA_55,0,0.032958,0,0,0.000008,0.060969,0.483881,1.190348,2.506506,5.254952,9.445365,14.129337,17.41973,17.322954,13.645455,8.332438,3.745242,1.393578,0.580658,0.358072,0.232778,0.115459,0.072164,0.079854,0.089189,0.088526,0.092037,0.104574,0.117764,0.13514,0.16795,0.206228,0.23453,0.248035,0.247386,0.238372,0.216815,0.196869,0.175321,0.150881,0.134488,0.122278,0.113284,0.106536,0.100101,0.08593,0.07342,0.054835,0.044061,0.030875,0.017689,0.004181,0,0,0.032958,96.217729,2.535434,1.213879,3.749313,0.798,1.016,1.189,1.371,1.744,2.132,2.323,2.511,3.014,1.743511,1.752062,0.61933,0.084687,1.193502,1.743511,1.756338,0.566987,0.022623,0.286847,0.954647,1.91854,1.538723,3.830843,21.322983
2016-653-FA,T12_1,Yes,7/20/2016,15:05:04,48.153764,-123.539623,grab, 16-653FA_56,10.678749,5.509759,1.200152,2.104376,3.501814,5.137637,6.880324,8.549029,10.193073,11.426105,11.261701,9.206646,6.058302,3.156564,1.339896,0.567195,0.337029,0.238386,0.147964,0.090422,0.062963,0.055411,0.057661,0.062705,0.064093,0.066046,0.074287,0.082593,0.087394,0.092129,0.106748,0.123768,0.136493,0.142557,0.140945,0.135513,0.1219,0.109898,0.097456,0.084415,0.076523,0.071696,0.068953,0.065987,0.062798,0.051769,0.040484,0.026391,0.020676,0.014521,0.008207,0.001894,0,0,16.188508,81.51499,1.604731,0.691771,2.296502,-1.286,-1.885,-0.97,-0.141,0.664,1.219,1.455,1.678,2.024,0.664268,0.383173,1.107698,-0.263109,0.997096,0.664268,0.242626,1.212596,-0.347718,-0.243569,0.364526,0.517369,2.452226,1.605183,11.409881
2016-653-FA,T14_1,No,7/20/2016,15:17:09,48.151427,-123.535751,grab,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-653-FA,T14_2,Yes,7/20/2016,15:21:17,48.149846,-123.537401,grab, 16-653FA_57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-1.121,-1.123,-1.131,-1.156,-1.313,-1.594,-1.726,-1.823,-1.909,-1.3125,-1.389567,-0.268068,0.451429,0.737705,-1.3125,-1.4281,-0.2975,0.388571,0.680672,0.323529,-2.125,0,0,0
2016-653-FA,T14_3,Yes,7/20/2016,15:26:24,48.148849,-123.538303,grab, 16-653FA_58,0,0.485262,0,0.005359,0.214362,1.169248,3.098506,5.105714,7.746265,11.595038,15.297656,16.95409,15.297656,10.718103,5.612388,2.328751,1.052323,0.65283,0.321543,0.146156,0.116925,0.054607,0.005376,0.029358,0.052439,0.055476,0.060943,0.071471,0.080177,0.085441,0.098399,0.116621,0.131402,0.137881,0.136868,0.131604,0.119051,0.106903,0.093338,0.07795,0.066814,0.057703,0.051022,0.046568,0.043935,0.039886,0.038874,0.0328,0.026928,0.018829,0.010731,0.00243,0,0,0.485262,97.48752,1.41941,0.607808,2.027218,0.252,0.497,0.702,0.918,1.333,1.719,1.913,2.1,2.429,1.333194,1.315958,0.63275,-0.018085,1.114087,1.333194,1.307339,0.605752,-0.042683,0.011706,0.797077,1.40984,1.148448,3.927587,27.264555
2016-653-FA,T14_4,Yes,7/20/2016,15:30:00,48.148511,-123.538952,grab, 16-653FA_59,0,0,0,0,0,0.00263,0.103341,0.356995,0.723384,1.427978,2.7808,5.570994,10.146161,15.03135,17.849729,16.722377,12.02508,6.491664,2.611697,0.855081,0.384737,0.327355,0.279965,0.199052,0.172803,0.186686,0.21244,0.230004,0.243898,0.268535,0.320717,0.373242,0.408712,0.420903,0.409729,0.388407,0.349301,0.314401,0.277986,0.237576,0.209788,0.186775,0.168791,0.153957,0.140738,0.119494,0.102849,0.077301,0.061478,0.042975,0.024472,0.00567,0,0,0,93.411354,4.778796,1.80985,6.588646,1.226,1.471,1.646,1.825,2.2,2.589,2.797,3.07,5.811,2.199571,2.213886,0.982351,0.306355,2.461443,2.199571,2.221044,0.575502,0.037311,2.291769,2.98292,2.45308,1.949839,3.150243,14.42699
2016-653-FA,T14_5,Yes,7/20/2016,15:32:11,48.147929,-123.539337,grab, 16-653FA_60,0,0.18564,0,0,0,0,0.000069,0.021744,0.298983,0.94225,1.395255,1.84826,3.343176,6.468911,10.509715,13.77135,15.039764,13.680749,10.420495,6.690495,3.610816,1.707107,0.794337,0.455276,0.358226,0.328556,0.321719,0.322976,0.331419,0.360929,0.434583,0.514686,0.570882,0.591195,0.580201,0.551899,0.497426,0.447241,0.394896,0.334501,0.292773,0.259501,0.233615,0.215129,0.199483,0.173795,0.15738,0.124262,0.099494,0.070015,0.039613,0.009212,0,0,0.18564,89.74914,7.461549,2.603671,10.06522,1.53,1.846,2.044,2.25,2.691,3.18,3.476,4.019,6.866,2.690909,2.73697,1.166544,0.330669,2.351818,2.690909,2.76,0.716147,0.096476,2.104349,2.725426,3.002605,2.34709,2.458687,10.170601
2016-653-FA,T15_5,Yes,7/20/2016,15:35:38,48.146813,-123.536771,grab, 16-653FA_61,2.84994,3.323304,0.717114,0.8695,1.057743,1.192201,1.290804,1.380444,1.631433,2.133413,2.778815,3.944125,6.238888,9.501755,12.549488,13.804436,12.28057,8.757799,5.0423,2.381005,1.026744,0.499278,0.312891,0.231158,0.188035,0.173243,0.171962,0.173786,0.175963,0.184445,0.211013,0.241039,0.261845,0.268023,0.259028,0.244207,0.218361,0.195615,0.173387,0.150161,0.136045,0.126571,0.120842,0.11396,0.106822,0.089951,0.074489,0.053508,0.042445,0.029545,0.016645,0.003912,0,0,6.173245,89.077855,3.510615,1.238285,4.7489,-0.749,-0.002,0.953,1.586,2.225,2.699,2.933,3.181,3.869,2.224977,2.037163,1.194689,-0.286222,1.699305,2.224977,1.943255,0.990066,-0.284549,-0.671384,1.332033,2.074019,2.777794,0.750784,8.032702
2016-653-FA,T15_4,Yes,7/20/2016,15:37:36,48.14699,-123.536105,grab, 16-653FA_62,0,0,0,0,0,0.018535,0.222417,0.769192,1.760802,3.289919,5.245335,7.951409,11.306199,14.27176,15.105824,13.159675,8.97082,4.939512,2.344646,1.130834,0.642003,0.43014,0.31095,0.24897,0.23483,0.246788,0.265772,0.27996,0.295087,0.327596,0.397059,0.469478,0.520834,0.540594,0.531165,0.50677,0.457067,0.412173,0.363961,0.310402,0.27366,0.245422,0.222907,0.206665,0.189847,0.161733,0.138402,0.10335,0.082011,0.057629,0.032509,0.007388,0,0,0,91.559021,6.045094,2.395885,8.440979,0.939,1.2,1.412,1.639,2.09,2.552,2.844,3.388,6.677,2.090145,2.115353,1.227483,0.325788,2.576804,2.090145,2.127957,0.716361,0.052783,2.397894,3.004545,2.423687,2.610281,2.68477,10.858435
2016-653-FA,T15_3,Yes,7/20/2016,15:40:26,48.147388,-123.535001,grab, 16-653FA_63,98.95,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-1.121,-1.123,-1.131,-1.157,-1.317,-1.605,-1.74,-1.839,-1.927,-1.317171,-1.395882,-0.274198,0.450752,0.737705,-1.317171,-1.435237,-0.304303,0.387989,0.679653,0.323529,-2.1145,0.01039,9.604619,93.248707
