Survey_Date,Longitude,Latitude,X,Y,Ellip_Ht_m,Ortho_Ht_m
02/15/2016,-123.560251,48.149878,297147.049,131440.567,-19.029,1.081
02/15/2016,-123.560242,48.149881,297147.745,131440.897,-19.021,1.089
02/15/2016,-123.560231,48.149884,297148.580,131441.260,-18.985,1.125
02/15/2016,-123.560220,48.149886,297149.407,131441.396,-18.971,1.139
02/15/2016,-123.560209,48.149887,297150.266,131441.534,-19.041,1.069
02/15/2016,-123.560196,48.149889,297151.168,131441.653,-19.467,0.643
02/15/2016,-123.560184,48.149890,297152.120,131441.717,-19.548,0.562
02/15/2016,-123.560190,48.149896,297151.682,131442.447,-19.646,0.464
02/15/2016,-123.560220,48.149894,297149.441,131442.259,-19.502,0.608
02/15/2016,-123.560231,48.149895,297148.644,131442.421,-19.648,0.462
02/15/2016,-123.560242,48.149897,297147.842,131442.628,-19.598,0.512
02/15/2016,-123.560253,48.149896,297146.960,131442.585,-19.008,1.102
02/15/2016,-123.560263,48.149892,297146.228,131442.228,-18.899,1.211
02/15/2016,-123.560270,48.149887,297145.728,131441.615,-18.985,1.125
02/15/2016,-123.560279,48.149882,297145.037,131441.133,-18.988,1.122
02/15/2016,-123.560278,48.149875,297145.068,131440.375,-19.042,1.068
02/15/2016,-123.560277,48.149869,297145.099,131439.610,-19.062,1.048
02/15/2016,-123.560273,48.149861,297145.335,131438.810,-19.196,0.914
02/15/2016,-123.560268,48.149855,297145.747,131438.097,-19.319,0.791
02/15/2016,-123.560262,48.149849,297146.172,131437.397,-19.151,0.959
02/15/2016,-123.560252,48.149844,297146.872,131436.873,-19.001,1.109
02/15/2016,-123.560245,48.149839,297147.372,131436.295,-19.106,1.004
02/15/2016,-123.560235,48.149836,297148.086,131435.932,-19.119,0.991
02/15/2016,-123.560226,48.149833,297148.790,131435.571,-19.048,1.062
02/15/2016,-123.560215,48.149830,297149.528,131435.171,-19.131,0.979
02/15/2016,-123.560205,48.149829,297150.308,131434.999,-19.096,1.014
02/15/2016,-123.560195,48.149827,297151.065,131434.753,-19.121,0.989
02/15/2016,-123.560184,48.149825,297151.869,131434.520,-19.182,0.928
02/15/2016,-123.560172,48.149826,297152.772,131434.621,-19.293,0.817
02/15/2016,-123.560159,48.149826,297153.683,131434.571,-19.167,0.943
02/15/2016,-123.560147,48.149827,297154.579,131434.668,-19.204,0.906
02/15/2016,-123.560136,48.149829,297155.448,131434.850,-19.035,1.075
02/15/2016,-123.560124,48.149831,297156.350,131434.991,-19.001,1.109
02/15/2016,-123.560113,48.149834,297157.155,131435.336,-18.989,1.121
02/15/2016,-123.560101,48.149836,297158.041,131435.480,-18.895,1.215
02/15/2016,-123.560119,48.149828,297156.667,131434.664,-20.032,0.078
02/15/2016,-123.560131,48.149828,297155.830,131434.683,-19.088,1.022
02/15/2016,-123.560141,48.149829,297155.052,131434.861,-19.061,1.049
02/15/2016,-123.560152,48.149830,297154.242,131434.985,-19.235,0.875
02/15/2016,-123.560163,48.149830,297153.397,131434.993,-19.186,0.924
02/15/2016,-123.560175,48.149830,297152.545,131435.094,-19.232,0.878
02/15/2016,-123.560185,48.149831,297151.777,131435.252,-19.285,0.825
02/15/2016,-123.560196,48.149832,297150.980,131435.365,-19.154,0.956
02/15/2016,-123.560317,48.149818,297141.943,131434.079,-18.957,1.153
02/15/2016,-123.560327,48.149817,297141.161,131433.967,-18.922,1.188
02/15/2016,-123.560338,48.149817,297140.374,131434.090,-18.943,1.167
02/15/2016,-123.560348,48.149818,297139.620,131434.130,-18.941,1.169
02/15/2016,-123.560359,48.149818,297138.828,131434.203,-18.932,1.178
02/15/2016,-123.560370,48.149819,297138.027,131434.329,-18.940,1.170
02/15/2016,-123.560380,48.149820,297137.287,131434.479,-18.942,1.168
02/15/2016,-123.560389,48.149822,297136.555,131434.715,-18.929,1.181
